Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,494,1.8300000000000001,3234.0,562.0,1520.0,1300.0,54.0,11-1-0,12
2,3770,1.5800000000000001,3045.0,541.0,1520.0,1100.0,55.0,9-3-0,12
3,5166,1.5800000000000001,2670.0,315.0,1200.0,1150.0,60.0,9-3-0,12
4,5436,1.5,2858.0,572.0,1360.0,1200.0,93.0,9-3-0,12
5,2337,1.5,2715.0,469.0,1340.0,950.0,195.0,8-4-0,12
6,314,1.5,2670.0,534.0,1320.0,1050.0,30.0,9-2-0,12
7,2145,1.3300000000000001,2785.0,285.0,1240.0,1150.0,20.0,8-4-0,12
8,1684,1.3300000000000001,2614.0,223.0,1380.0,950.0,19.0,8-4-0,12
9,5713,1.3300000000000001,2570.0,408.0,1280.0,1000.0,30.0,8-4-0,12
10,3667,1.3300000000000001,2490.0,420.0,1360.0,800.0,25.0,8-4-0,12
11,6618,1.3300000000000001,2294.0,347.0,1340.0,700.0,19.0,8-4-0,12
12,1243,1.25,2631.0,596.0,1420.0,850.0,21.0,7-4-1,12
13,5612,1.1599999999999999,2649.0,300.0,1240.0,1150.0,29.0,7-5-0,12
14,5046,1.1599999999999999,2477.0,237.0,1180.0,1050.0,27.0,7-5-0,12
15,1506,1.0800000000000001,2919.0,597.0,1420.0,1300.0,14.0,6-5-1,12
16,5234,1.0,2445.0,410.0,1240.0,950.0,10.0,6-6-0,12
17,3534,1.0,2391.0,281.0,1120.0,1050.0,21.0,6-6-0,12
18,6066,1.0,2360.0,350.0,1300.0,850.0,0.0,6-6-0,12
19,6071,1.0,2252.0,418.0,1160.0,850.0,42.0,5-6-1,12
20,6073,1.0,2165.0,280.0,1040.0,850.0,5.0,6-6-0,12
21,5926,1.0,2140.0,355.0,1180.0,750.0,25.0,6-6-0,12
22,6067,1.0,2070.0,295.0,1200.0,600.0,0.0,6-6-0,12
23,2612,0.91000000000000003,2561.0,708.0,1340.0,950.0,21.0,5-6-1,12
24,5774,0.82999999999999996,2177.0,233.0,1100.0,750.0,22.0,5-7-0,12
25,6085,0.82999999999999996,2042.0,277.0,960.0,850.0,22.0,5-7-0,12
26,6093,0.82999999999999996,1928.0,271.0,1040.0,650.0,3.0,5-6-0,12
27,5487,0.82999999999999996,1908.0,171.0,1000.0,650.0,3.0,5-7-0,12
28,5527,0.75,2365.0,358.0,1420.0,700.0,25.0,4-7-1,12
29,5238,0.66000000000000003,2519.0,243.0,1140.0,1000.0,19.0,4-8-0,12
30,5201,0.66000000000000003,2299.0,341.0,1020.0,1000.0,34.0,4-8-0,12
31,5661,0.66000000000000003,2275.0,363.0,1140.0,750.0,20.0,4-8-0,12
32,4380,0.66000000000000003,2122.0,294.0,1080.0,800.0,22.0,4-8-0,12
33,4362,0.66000000000000003,2040.0,340.0,1140.0,700.0,25.0,4-8-0,12
34,5235,0.66000000000000003,2019.0,404.0,1120.0,700.0,9.0,4-8-0,12
35,5447,0.66000000000000003,2014.0,276.0,1200.0,600.0,9.0,4-8-0,12
36,468,0.66000000000000003,1987.0,194.0,1140.0,650.0,7.0,4-8-0,12
37,4382,0.5,1967.0,477.0,1140.0,550.0,42.0,3-9-0,12
38,2604,0.33000000000000002,1841.0,318.0,1060.0,500.0,21.0,2-10-0,12
39,5251,0.33000000000000002,1503.0,298.0,840.0,400.0,48.0,1-10-1,12
