2017ausp_0,Regional Chairman's Award,frc5985,
2017ausp_1,Regional Winners,frc4613,
2017ausp_1,Regional Winners,frc3132,
2017ausp_1,Regional Winners,frc5648,
2017ausp_10,Rookie All Star Award,frc6508,
2017ausp_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc5876,
2017ausp_13,Judges' Award,frc6476,
2017ausp_14,Highest Rookie Seed,frc6579,
2017ausp_15,Rookie Inspiration Award sponsored by National Instruments,frc6510,
2017ausp_16,Industrial Design Award sponsored by General Motors,frc5606,
2017ausp_17,Quality Award sponsored by Motorola Solutions Foundation,frc4253,
2017ausp_18,Safety Award sponsored by Underwriters Laboratories,frc5985,
2017ausp_2,Regional Finalists,frc4253,
2017ausp_2,Regional Finalists,frc1772,
2017ausp_2,Regional Finalists,frc6434,
2017ausp_20,Creativity Award sponsored by Xerox,frc4802,
2017ausp_21,Excellence in Engineering Award sponsored by Delphi,frc4613,
2017ausp_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3132,
2017ausp_27,Imagery Award in honor of Jack Kamen,frc6035,
2017ausp_29,Innovation in Control Award sponsored by Rockwell Automation,frc5087,
2017ausp_30,Team Spirit Award sponsored by FCA Foundation,frc6432,
2017ausp_4,FIRST Dean's List Finalist Award,frc4613,Sean Zammit
2017ausp_4,FIRST Dean's List Finalist Award,frc5876,Jenna Chan
2017ausp_68,Wildcard,frc4253,
2017ausp_68,Wildcard,frc6434,
2017ausp_9,Regional Engineering Inspiration Award,frc5663,
