Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,4525,1.6599999999999999,2892.0,515.0,1440.0,1050.0,7.0,10-2-0,12
2,1285,1.6599999999999999,2598.0,220.0,1260.0,950.0,8.0,10-2-0,12
3,2609,1.5800000000000001,2997.0,651.0,1440.0,1100.0,2.0,9-2-1,12
4,5036,1.4099999999999999,2444.0,468.0,1340.0,800.0,4.0,8-3-1,12
5,2200,1.3300000000000001,2606.0,705.0,1380.0,950.0,1.0,7-3-2,12
6,772,1.3300000000000001,2531.0,656.0,1280.0,1000.0,16.0,8-4-0,12
7,4951,1.3300000000000001,2489.0,446.0,1260.0,950.0,4.0,8-4-0,12
8,6513,1.3300000000000001,2235.0,555.0,1140.0,850.0,0.0,8-4-0,12
9,1360,1.25,2735.0,534.0,1280.0,1100.0,20.0,7-4-1,12
10,2994,1.25,2536.0,460.0,1260.0,1000.0,6.0,7-4-1,12
11,6110,1.25,2064.0,345.0,1100.0,750.0,9.0,7-4-1,12
12,4688,1.1599999999999999,2531.0,580.0,1260.0,950.0,6.0,7-5-0,12
13,3683,1.1599999999999999,2531.0,529.0,1480.0,700.0,26.0,7-5-0,12
14,1075,1.1599999999999999,2412.0,341.0,1100.0,1100.0,12.0,7-5-0,12
15,4946,1.1599999999999999,2349.0,408.0,1200.0,900.0,19.0,7-5-0,12
16,5428,1.1599999999999999,2000.0,365.0,1120.0,650.0,20.0,7-5-0,12
17,5519,1.1599999999999999,1981.0,285.0,960.0,750.0,16.0,6-4-2,12
18,4939,1.0800000000000001,2425.0,450.0,1420.0,750.0,0.0,6-5-1,12
19,6544,1.0800000000000001,2425.0,300.0,1200.0,950.0,20.0,6-5-1,12
20,6514,1.0800000000000001,2179.0,400.0,1200.0,650.0,4.0,6-5-1,12
21,5031,1.0800000000000001,2114.0,468.0,1020.0,900.0,4.0,6-5-1,12
22,4248,1.0800000000000001,2107.0,396.0,1240.0,500.0,7.0,6-5-1,12
23,6339,1.0800000000000001,1941.0,361.0,1180.0,450.0,16.0,6-5-1,12
24,1547,1.0,2098.0,325.0,1100.0,700.0,3.0,5-5-2,12
25,6323,0.91000000000000003,2121.0,433.0,1300.0,500.0,6.0,5-6-1,12
26,781,0.82999999999999996,2259.0,447.0,1300.0,700.0,24.0,5-7-0,12
27,4914,0.82999999999999996,2156.0,281.0,1120.0,850.0,6.0,5-7-0,12
28,2386,0.82999999999999996,2100.0,410.0,1000.0,800.0,30.0,5-7-0,12
29,5408,0.82999999999999996,1671.0,265.0,1100.0,400.0,1.0,5-7-0,12
30,4938,0.75,2111.0,430.0,1260.0,650.0,1.0,4-7-1,12
31,2013,0.75,1918.0,267.0,1160.0,450.0,3.0,4-7-1,12
32,5672,0.66000000000000003,1913.0,258.0,1000.0,600.0,13.0,4-8-0,12
33,4252,0.66000000000000003,1455.0,107.0,920.0,300.0,15.0,4-8-0,12
34,6564,0.57999999999999996,1917.0,343.0,1060.0,600.0,12.0,3-8-1,12
35,4992,0.57999999999999996,1742.0,207.0,900.0,600.0,7.0,3-8-1,12
36,4783,0.57999999999999996,1664.0,320.0,980.0,500.0,9.0,3-8-1,12
37,1305,0.5,1981.0,314.0,1120.0,500.0,51.0,3-9-0,12
38,4069,0.5,1770.0,257.0,960.0,600.0,10.0,3-9-0,12
39,4015,0.5,1729.0,371.0,1120.0,400.0,4.0,3-9-0,12
40,4476,0.5,1551.0,186.0,1020.0,300.0,6.0,3-9-0,12
41,5652,0.25,1450.0,319.0,900.0,350.0,10.0,1-10-1,12
