2017onosh_0,District Chairman's Award,frc772,
2017onosh_1,District Event Winner,frc1285,
2017onosh_1,District Event Winner,frc4939,
2017onosh_1,District Event Winner,frc4946,
2017onosh_10,Rookie All Star Award,frc6544,
2017onosh_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc781,
2017onosh_13,Judges' Award,frc6339,
2017onosh_14,Highest Rookie Seed,frc6513,
2017onosh_15,Rookie Inspiration Award sponsored by National Instruments,frc6564,
2017onosh_16,Industrial Design Award sponsored by General Motors,frc1360,
2017onosh_17,Quality Award sponsored by Motorola Solutions Foundation,frc4525,
2017onosh_18,Safety Award sponsored by Underwriters Laboratories,frc1305,
2017onosh_2,District Event Finalist,frc2200,
2017onosh_2,District Event Finalist,frc772,
2017onosh_2,District Event Finalist,frc6323,
2017onosh_20,Creativity Award sponsored by Xerox,frc2200,
2017onosh_21,Excellence in Engineering Award sponsored by Delphi,frc4946,
2017onosh_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4069,
2017onosh_27,Imagery Award in honor of Jack Kamen,frc1075,
2017onosh_29,Innovation in Control Award sponsored by Rockwell Automation,frc2609,
2017onosh_30,Team Spirit Award sponsored by FCA Foundation,frc5036,
2017onosh_9,District Engineering Inspiration Award,frc1305,
