Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,5803,41.0,340.0,290.0,354.0,700.0,11-1-0,12
2,1983,40.0,386.0,310.0,442.0,670.0,10-2-0,12
3,1540,40.0,328.0,215.0,480.0,670.0,10-2-0,12
4,4450,38.0,345.0,225.0,461.0,640.0,9-3-0,12
5,360,37.0,370.0,220.0,474.0,680.0,9-3-0,12
6,1318,37.0,342.0,180.0,461.0,670.0,10-2-0,12
7,955,37.0,332.0,210.0,340.0,665.0,9-3-0,12
8,4469,37.0,331.0,195.0,394.0,695.0,9-3-0,12
9,1425,37.0,292.0,290.0,299.0,720.0,8-3-1,12
10,1258,36.0,367.0,190.0,355.0,720.0,8-4-0,12
11,4488,36.0,350.0,190.0,412.0,655.0,8-4-0,12
12,3574,36.0,314.0,205.0,333.0,715.0,8-4-0,12
13,4089,36.0,310.0,195.0,305.0,695.0,9-3-0,12
14,1778,35.0,282.0,195.0,388.0,660.0,9-3-0,12
15,2557,34.0,338.0,275.0,446.0,690.0,8-4-0,12
16,4911,34.0,331.0,195.0,331.0,725.0,7-5-0,12
17,2980,34.0,314.0,180.0,310.0,725.0,8-4-0,12
18,4131,34.0,305.0,170.0,470.0,670.0,9-3-0,12
19,5450,34.0,303.0,205.0,357.0,660.0,6-6-0,12
20,5495,33.0,368.0,195.0,360.0,675.0,6-5-1,12
21,2910,33.0,317.0,255.0,313.0,675.0,8-4-0,12
22,753,33.0,308.0,190.0,315.0,680.0,6-6-0,12
23,3238,33.0,305.0,190.0,421.0,675.0,7-5-0,12
24,2471,31.0,386.0,200.0,374.0,690.0,7-5-0,12
25,4061,31.0,341.0,190.0,297.0,695.0,6-6-0,12
26,2374,31.0,321.0,170.0,423.0,655.0,7-5-0,12
27,2046,30.0,384.0,195.0,396.0,710.0,6-5-1,12
28,2522,30.0,338.0,180.0,343.0,675.0,5-7-0,12
29,2907,30.0,333.0,190.0,322.0,745.0,5-7-0,12
30,3024,30.0,312.0,200.0,376.0,670.0,7-5-0,12
31,3219,30.0,304.0,175.0,240.0,695.0,7-5-0,12
32,1595,29.0,372.0,230.0,363.0,690.0,5-7-0,12
33,2930,29.0,346.0,200.0,294.0,670.0,6-6-0,12
34,3223,29.0,323.0,180.0,267.0,650.0,7-5-0,12
35,2147,28.0,370.0,195.0,285.0,720.0,5-7-0,12
36,5920,28.0,334.0,175.0,333.0,725.0,5-7-0,12
37,5942,28.0,330.0,215.0,405.0,705.0,5-7-0,12
38,4125,28.0,320.0,155.0,281.0,695.0,5-7-0,12
39,3393,28.0,318.0,175.0,322.0,680.0,5-7-0,12
40,5588,28.0,302.0,190.0,264.0,680.0,5-7-0,12
41,4057,28.0,298.0,185.0,324.0,675.0,4-8-0,12
42,3826,27.0,342.0,200.0,324.0,725.0,6-6-0,12
43,2944,27.0,323.0,180.0,309.0,680.0,5-6-1,12
44,4980,26.0,341.0,275.0,266.0,680.0,6-6-0,12
45,2928,26.0,315.0,200.0,298.0,675.0,4-8-0,12
46,3674,26.0,304.0,185.0,411.0,635.0,5-7-0,12
47,5085,25.0,326.0,160.0,199.0,700.0,6-6-0,12
48,5970,25.0,322.0,180.0,308.0,685.0,4-8-0,12
49,3787,25.0,305.0,155.0,257.0,645.0,5-6-1,12
50,2149,24.0,364.0,150.0,282.0,660.0,5-7-0,12
51,2990,24.0,336.0,175.0,315.0,690.0,2-10-0,12
52,4132,24.0,325.0,165.0,252.0,665.0,4-8-0,12
53,3711,23.0,343.0,180.0,286.0,660.0,3-9-0,12
54,5827,23.0,336.0,175.0,272.0,670.0,2-10-0,12
55,4915,22.0,321.0,180.0,298.0,690.0,3-9-0,12
56,3663,22.0,317.0,155.0,344.0,615.0,3-8-0,12
57,4205,22.0,310.0,150.0,247.0,655.0,4-8-0,12
58,3786,21.0,340.0,150.0,211.0,710.0,3-8-1,12
59,4077,21.0,316.0,200.0,210.0,660.0,5-7-0,12
60,997,21.0,314.0,145.0,264.0,695.0,3-9-0,12
61,5468,19.0,320.0,150.0,233.0,695.0,3-9-0,12
62,2635,19.0,319.0,175.0,237.0,675.0,2-10-0,12
63,2811,19.0,266.0,170.0,208.0,665.0,2-10-0,12
64,1510,16.0,287.0,130.0,269.0,630.0,1-11-0,12
