2012nc_0,Regional Chairman's Award,frc2614,
2012nc_1,Regional Winners,frc1519,
2012nc_1,Regional Winners,frc2642,
2012nc_1,Regional Winners,frc1311,
2012nc_10,Rookie All Star Award,frc4083,
2012nc_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc900,
2012nc_12,Coopertition Award,frc3737,
2012nc_13,Judges' Award,frc3229,
2012nc_14,Highest Rookie Seed,frc3971,
2012nc_15,Rookie Inspiration Award,frc4339,
2012nc_16,Industrial Design Award sponsored by General Motors,frc1311,
2012nc_17,Quality Award sponsored by Motorola,frc401,
2012nc_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc2642,
2012nc_2,Regional Finalists,frc1771,
2012nc_2,Regional Finalists,frc4083,
2012nc_2,Regional Finalists,frc2614,
2012nc_20,Creativity Award sponsored by Xerox,frc1758,
2012nc_21,Engineering Excellence Award sponsored by Delphi,frc339,
2012nc_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2655,
2012nc_27,Imagery Award in honor of Jack Kamen,frc1086,
2012nc_29,Innovation in Control Award sponsored by Rockwell Automation,frc422,
2012nc_3,Woodie Flowers Finalist Award,frc3459,Linda Whipker
2012nc_30,Team Spirit Award sponsored by Chrysler,frc2642,
2012nc_31,Website Award,frc2655,
2012nc_4,FIRST Dean's List Finalist Award,frc3196,David Gomez
2012nc_4,FIRST Dean's List Finalist Award,frc2655,Annalise Wenig
2012nc_5,Volunteer of the Year,,Tom Gerber
2012nc_9,Engineering Inspiration Award,frc3196,
