Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,118,25.0,217.0,125.0,331.0,390.0,7-1-0,8
2,233,22.0,208.0,130.0,144.0,395.0,6-2-0,8
3,231,22.0,148.0,115.0,116.0,365.0,7-1-0,8
4,1421,22.0,127.0,95.0,101.0,375.0,6-2-0,8
5,4587,21.0,192.0,70.0,246.0,415.0,5-3-0,8
6,2158,21.0,180.0,125.0,113.0,415.0,6-2-0,8
7,3991,21.0,166.0,110.0,128.0,415.0,5-3-0,8
8,6133,20.0,170.0,90.0,103.0,360.0,7-1-0,8
9,1477,20.0,166.0,95.0,140.0,380.0,6-2-0,8
10,3743,20.0,153.0,80.0,98.0,385.0,7-1-0,8
11,4731,20.0,133.0,100.0,105.0,350.0,6-2-0,8
12,2882,19.0,124.0,90.0,76.0,385.0,5-3-0,8
13,2613,18.0,145.0,95.0,76.0,375.0,5-3-0,8
14,5431,18.0,140.0,75.0,151.0,380.0,5-3-0,8
15,3335,17.0,170.0,85.0,99.0,405.0,5-3-0,8
16,5829,17.0,161.0,65.0,121.0,350.0,5-2-1,8
17,3847,17.0,158.0,120.0,153.0,350.0,5-3-0,8
18,5427,17.0,143.0,80.0,62.0,400.0,5-3-0,8
19,2080,16.0,186.0,75.0,68.0,400.0,5-3-0,8
20,2352,16.0,164.0,95.0,150.0,355.0,5-3-0,8
21,3103,16.0,159.0,110.0,90.0,405.0,4-4-0,8
22,3741,16.0,138.0,95.0,96.0,340.0,5-3-0,8
23,5416,16.0,124.0,90.0,67.0,410.0,4-4-0,8
24,57,16.0,121.0,65.0,81.0,365.0,4-4-0,8
25,4610,16.0,116.0,65.0,46.0,365.0,5-3-0,8
26,624,15.0,174.0,75.0,145.0,360.0,4-4-0,8
27,6196,15.0,164.0,110.0,93.0,360.0,4-4-0,8
28,4639,15.0,164.0,85.0,160.0,380.0,4-4-0,8
29,1642,15.0,159.0,95.0,59.0,390.0,4-4-0,8
30,3616,15.0,156.0,90.0,97.0,375.0,5-3-0,8
31,6235,15.0,154.0,85.0,108.0,365.0,4-4-0,8
32,2587,14.0,186.0,110.0,55.0,410.0,4-4-0,8
33,3735,14.0,167.0,80.0,83.0,355.0,4-4-0,8
34,3999,14.0,138.0,85.0,104.0,380.0,3-5-0,8
35,5414,14.0,130.0,100.0,69.0,380.0,4-4-0,8
36,3545,13.0,144.0,85.0,56.0,360.0,4-4-0,8
37,2950,13.0,137.0,85.0,88.0,350.0,5-3-0,8
38,6111,13.0,100.0,95.0,55.0,335.0,4-4-0,8
39,4295,12.0,168.0,65.0,95.0,345.0,4-4-0,8
40,2881,12.0,140.0,150.0,52.0,315.0,5-3-0,8
41,3345,12.0,140.0,65.0,82.0,360.0,3-4-1,8
42,4155,12.0,136.0,70.0,91.0,355.0,3-4-1,8
43,6173,12.0,84.0,60.0,56.0,315.0,3-3-1,8
44,5923,11.0,164.0,80.0,135.0,360.0,2-6-0,8
45,4355,11.0,126.0,70.0,136.0,315.0,3-4-1,8
46,3240,10.0,142.0,70.0,56.0,330.0,3-5-0,8
47,4641,10.0,108.0,70.0,106.0,345.0,2-6-0,8
48,3029,10.0,104.0,75.0,54.0,260.0,4-4-0,8
49,5503,9.0,133.0,90.0,55.0,310.0,3-5-0,8
50,5261,9.0,107.0,90.0,90.0,305.0,3-5-0,8
51,5070,9.0,72.0,55.0,71.0,245.0,2-5-0,8
52,3728,8.0,146.0,55.0,64.0,320.0,3-5-0,8
53,441,8.0,140.0,40.0,75.0,325.0,3-5-0,8
54,6095,8.0,114.0,70.0,67.0,240.0,3-3-0,8
55,4328,8.0,101.0,75.0,59.0,295.0,2-5-1,8
56,2582,7.0,166.0,70.0,99.0,345.0,2-6-0,8
57,2585,7.0,142.0,60.0,77.0,300.0,2-5-0,8
58,4336,7.0,102.0,65.0,23.0,315.0,2-6-0,8
59,5908,7.0,96.0,60.0,64.0,315.0,2-6-0,8
60,5892,7.0,90.0,65.0,48.0,300.0,2-6-0,8
61,6180,6.0,92.0,60.0,29.0,270.0,2-6-0,8
62,2897,6.0,84.0,55.0,92.0,190.0,2-4-0,8
63,3997,5.0,116.0,70.0,80.0,310.0,1-7-0,8
64,1255,5.0,110.0,80.0,65.0,300.0,2-6-0,8
65,3834,4.0,94.0,45.0,48.0,285.0,1-7-0,8
66,5566,4.0,84.0,30.0,43.0,260.0,1-7-0,8
