2003ny_f1m1,frc380,frc481,frc522,frc694,5,84
2003ny_f1m2,frc380,frc481,frc522,frc694,8,47
2003ny_qf1m1,frc596,frc375,frc335,frc334,26,40
2003ny_qf1m2,frc19,frc375,frc1224,frc334,193,30
2003ny_qf2m1,frc395,frc348,frc1237,frc354,126,67
2003ny_qf2m2,frc237,frc348,frc1237,frc713,13,67
2003ny_qf3m1,frc759,frc549,frc369,frc481,67,32
2003ny_qf3m2,frc759,frc743,frc380,frc481,24,78
2003ny_qf4m1,frc522,frc694,frc1238,frc1230,94,1
2003ny_qf4m2,frc522,frc421,frc1238,frc806,121,30
2003ny_qm1,frc369,frc1237,frc1211,frc694,84,84
2003ny_qm10,frc421,frc713,frc19,frc335,16,77
2003ny_qm11,frc354,frc375,frc1237,frc759,43,30
2003ny_qm12,frc1155,frc331,frc1224,frc640,39,15
2003ny_qm13,frc711,frc806,frc380,frc549,5,128
2003ny_qm14,frc1238,frc596,frc481,frc522,69,51
2003ny_qm15,frc237,frc334,frc743,frc333,69,10
2003ny_qm16,frc640,frc694,frc348,frc395,21,109
2003ny_qm17,frc421,frc713,frc354,frc481,12,71
2003ny_qm18,frc369,frc375,frc549,frc1211,49,51
2003ny_qm19,frc1155,frc331,frc522,frc19,11,98
2003ny_qm2,frc713,frc806,frc395,frc1230,30,90
2003ny_qm20,frc711,frc806,frc1237,frc333,14,12
2003ny_qm21,frc1230,frc743,frc1238,frc596,41,36
2003ny_qm22,frc1224,frc237,frc335,frc334,44,6
2003ny_qm23,frc380,frc759,frc806,frc348,65,36
2003ny_qm24,frc395,frc640,frc354,frc481,48,11
2003ny_qm25,frc549,frc421,frc1211,frc743,65,11
2003ny_qm26,frc694,frc522,frc19,frc369,109,7
2003ny_qm27,frc237,frc1237,frc759,frc333,82,32
2003ny_qm28,frc1224,frc1238,frc1155,frc380,7,138
2003ny_qm29,frc713,frc596,frc711,frc335,73,43
2003ny_qm3,frc1155,frc1238,frc421,frc335,7,48
2003ny_qm30,frc375,frc334,frc1230,frc331,33,7
2003ny_qm31,frc369,frc333,frc395,frc640,37,113
2003ny_qm32,frc806,frc549,frc421,frc694,13,73
2003ny_qm33,frc354,frc380,frc348,frc522,0,84
2003ny_qm34,frc237,frc1237,frc335,frc711,5,57
2003ny_qm35,frc1224,frc1211,frc1238,frc331,9,40
2003ny_qm36,frc713,frc481,frc1230,frc19,44,8
2003ny_qm37,frc596,frc759,frc375,frc743,110,18
2003ny_qm38,frc1155,frc334,frc1237,frc395,24,89
2003ny_qm39,frc1211,frc640,frc369,frc421,0,60
2003ny_qm4,frc640,frc334,frc375,frc331,30,38
2003ny_qm40,frc694,frc596,frc348,frc806,115,75
2003ny_qm41,frc333,frc481,frc522,frc335,36,22
2003ny_qm42,frc759,frc711,frc354,frc334,71,36
2003ny_qm43,frc1238,frc331,frc1230,frc1155,95,46
2003ny_qm44,frc549,frc237,frc19,frc1224,52,64
2003ny_qm45,frc375,frc380,frc713,frc743,145,8
2003ny_qm46,frc334,frc1211,frc640,frc1237,65,6
2003ny_qm47,frc694,frc596,frc333,frc369,67,6
2003ny_qm48,frc1155,frc481,frc395,frc759,11,62
2003ny_qm49,frc1224,frc711,frc348,frc1238,37,84
2003ny_qm5,frc481,frc348,frc1224,frc380,72,28
2003ny_qm50,frc19,frc331,frc549,frc743,14,52
2003ny_qm51,frc522,frc713,frc421,frc237,104,2
2003ny_qm52,frc354,frc375,frc806,frc380,53,14
2003ny_qm53,frc1230,frc335,frc331,frc640,88,24
2003ny_qm54,frc1237,frc334,frc333,frc369,140,8
2003ny_qm55,frc395,frc694,frc759,frc713,46,20
2003ny_qm56,frc1211,frc348,frc1238,frc375,4,37
2003ny_qm57,frc354,frc1155,frc549,frc743,43,48
2003ny_qm58,frc335,frc421,frc1224,frc596,65,30
2003ny_qm59,frc1230,frc237,frc19,frc806,45,36
