2019oncmp1_1,District Championship Winner,frc1114,
2019oncmp1_1,District Championship Winner,frc1241,
2019oncmp1_1,District Championship Winner,frc771,
2019oncmp1_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc865,
2019oncmp1_13,Judges' Award,frc5024,
2019oncmp1_14,Highest Rookie Seed,frc7558,
2019oncmp1_15,Rookie Inspiration Award sponsored by National Instruments,frc7558,
2019oncmp1_16,Industrial Design Award sponsored by General Motors,frc4946,
2019oncmp1_17,Quality Award sponsored by Motorola Solutions Foundation,frc1325,
2019oncmp1_18,Safety Award sponsored by Underwriters Laboratories,frc2994,
2019oncmp1_2,District Championship Finalist,frc188,
2019oncmp1_2,District Championship Finalist,frc1325,
2019oncmp1_2,District Championship Finalist,frc2994,
2019oncmp1_20,Creativity Award sponsored by Xerox,frc1305,
2019oncmp1_21,Excellence in Engineering Award sponsored by Delphi,frc188,
2019oncmp1_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5834,
2019oncmp1_27,Imagery Award in honor of Jack Kamen,frc1075,
2019oncmp1_29,Innovation in Control Award sponsored by Rockwell Automation,frc1241,
2019oncmp1_30,Team Spirit Award sponsored by FCA Foundation,frc4152,
2019oncmp1_71,Autonomous Award sponsored by Ford,frc1114,
