Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,610,1.6599999999999999,3039.0,498.0,1500.0,1000.0,29.0,10-2-0,12
2,2609,1.5800000000000001,3098.0,814.0,1520.0,1150.0,63.0,9-3-0,12
3,188,1.5,2876.0,742.0,1580.0,1000.0,26.0,9-3-0,12
4,5036,1.5,2727.0,712.0,1460.0,900.0,7.0,9-3-0,12
5,1547,1.5,2572.0,472.0,1260.0,1000.0,7.0,9-3-0,12
6,4001,1.3300000000000001,2803.0,438.0,1280.0,1200.0,28.0,8-4-0,12
7,5024,1.3300000000000001,2666.0,525.0,1320.0,950.0,11.0,8-3-0,12
8,6009,1.3300000000000001,2635.0,410.0,1320.0,1000.0,20.0,8-4-0,12
9,2935,1.3300000000000001,2503.0,317.0,1200.0,1000.0,53.0,8-4-0,12
10,1114,1.25,2724.0,678.0,1180.0,950.0,339.0,7-5-0,12
11,2708,1.1599999999999999,2724.0,456.0,1200.0,1150.0,54.0,7-5-0,12
12,1241,1.1599999999999999,2620.0,403.0,1320.0,900.0,55.0,7-5-0,12
13,1310,1.1599999999999999,2481.0,629.0,1300.0,900.0,46.0,7-5-0,12
14,6378,1.1599999999999999,2406.0,492.0,1380.0,700.0,21.0,7-5-0,12
15,6052,1.0800000000000001,1949.0,414.0,1120.0,550.0,44.0,6-6-0,12
16,1325,1.0,2394.0,797.0,1400.0,750.0,54.0,6-6-0,12
17,5821,1.0,2317.0,590.0,1100.0,850.0,17.0,6-6-0,12
18,2706,1.0,2296.0,265.0,1080.0,950.0,1.0,6-5-0,12
19,5834,1.0,2256.0,466.0,1220.0,800.0,11.0,6-6-0,12
20,4252,1.0,2215.0,580.0,1100.0,800.0,0.0,6-6-0,12
21,5911,1.0,2000.0,419.0,1160.0,550.0,35.0,6-6-0,12
22,4519,0.82999999999999996,2519.0,684.0,1320.0,850.0,49.0,5-7-0,12
23,5076,0.82999999999999996,2393.0,345.0,1140.0,1000.0,13.0,5-7-0,12
24,907,0.82999999999999996,2348.0,371.0,1260.0,850.0,28.0,5-7-0,12
25,6140,0.82999999999999996,2182.0,429.0,1200.0,700.0,47.0,5-7-0,12
26,5039,0.82999999999999996,2050.0,475.0,1300.0,500.0,0.0,5-7-0,12
27,6397,0.82999999999999996,1972.0,422.0,1160.0,550.0,7.0,5-7-0,12
28,5596,0.82999999999999996,1968.0,542.0,1200.0,550.0,8.0,5-7-0,12
29,854,0.66000000000000003,2120.0,527.0,1120.0,750.0,35.0,4-6-0,12
30,5921,0.66000000000000003,2115.0,433.0,1120.0,700.0,40.0,4-8-0,12
31,6141,0.66000000000000003,1975.0,531.0,1120.0,550.0,30.0,4-8-0,12
32,919,0.66000000000000003,1890.0,349.0,1100.0,500.0,10.0,4-8-0,12
33,6632,0.66000000000000003,1856.0,462.0,1100.0,500.0,41.0,4-8-0,12
34,3560,0.66000000000000003,1854.0,344.0,1060.0,500.0,4.0,4-8-0,12
35,5719,0.5,2147.0,495.0,1060.0,850.0,42.0,3-9-0,12
36,746,0.5,1849.0,299.0,1000.0,600.0,34.0,3-9-0,12
37,6130,0.5,1699.0,241.0,900.0,550.0,44.0,3-8-0,12
38,6046,0.5,1474.0,376.0,840.0,300.0,29.0,3-6-0,12
39,1246,0.5,1415.0,260.0,880.0,300.0,0.0,3-7-0,12
