2019wayak_0,District Chairman's Award,frc4980,
2019wayak_1,District Event Winner,frc2910,
2019wayak_1,District Event Winner,frc5803,
2019wayak_1,District Event Winner,frc2926,
2019wayak_10,Rookie All Star Award,frc7776,
2019wayak_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4061,
2019wayak_13,Judges' Award,frc5295,
2019wayak_14,Highest Rookie Seed,frc7696,
2019wayak_15,Rookie Inspiration Award sponsored by National Instruments,frc7803,
2019wayak_16,Industrial Design Award sponsored by General Motors,frc5468,
2019wayak_17,Quality Award sponsored by Motorola Solutions Foundation,frc5803,
2019wayak_18,Safety Award sponsored by Underwriters Laboratories,frc3218,
2019wayak_2,District Event Finalist,frc6443,
2019wayak_2,District Event Finalist,frc2522,
2019wayak_2,District Event Finalist,frc7776,
2019wayak_20,Creativity Award sponsored by Xerox,frc1595,
2019wayak_21,Excellence in Engineering Award sponsored by Delphi,frc2910,
2019wayak_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4131,
2019wayak_27,Imagery Award in honor of Jack Kamen,frc2605,
2019wayak_29,Innovation in Control Award sponsored by Rockwell Automation,frc4911,
2019wayak_30,Team Spirit Award sponsored by FCA Foundation,frc4125,
2019wayak_71,Autonomous Award sponsored by Ford,frc2522,
2019wayak_9,District Engineering Inspiration Award,frc6443,
