Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,5907,1.6599999999999999,2825.0,359.0,1420.0,1150.0,10.0,10-2-0,12
2,2832,1.5800000000000001,3053.0,482.0,1540.0,1300.0,13.0,9-3-0,12
3,3547,1.5,2960.0,604.0,1420.0,1200.0,15.0,9-3-0,12
4,3414,1.5,2901.0,606.0,1460.0,1150.0,26.0,9-3-0,12
5,5050,1.5,2851.0,702.0,1500.0,1100.0,16.0,9-3-0,12
6,5695,1.5,2736.0,604.0,1380.0,1100.0,16.0,9-3-0,12
7,5255,1.5,2715.0,532.0,1240.0,1100.0,15.0,9-3-0,12
8,503,1.3300000000000001,2948.0,662.0,1520.0,1100.0,43.0,8-4-0,12
9,5523,1.3300000000000001,2927.0,416.0,1320.0,1300.0,7.0,8-4-0,12
10,4405,1.3300000000000001,2743.0,592.0,1420.0,1050.0,3.0,8-4-0,12
11,4380,1.3300000000000001,2730.0,430.0,1160.0,1350.0,25.0,8-4-0,12
12,6053,1.3300000000000001,2523.0,233.0,1100.0,1250.0,8.0,8-4-0,12
13,3542,1.1599999999999999,2794.0,574.0,1360.0,1150.0,59.0,7-5-0,12
14,6116,1.1599999999999999,2626.0,542.0,1440.0,900.0,16.0,7-5-0,12
15,5217,1.1599999999999999,2588.0,371.0,1460.0,900.0,18.0,7-5-0,12
16,5531,1.1599999999999999,2559.0,609.0,1380.0,900.0,9.0,7-5-0,12
17,5156,1.0800000000000001,2669.0,534.0,1360.0,950.0,9.0,6-5-1,12
18,6190,1.0,2780.0,285.0,1280.0,1250.0,10.0,6-6-0,12
19,6742,1.0,2352.0,297.0,1260.0,900.0,7.0,6-6-0,12
20,314,1.0,2334.0,524.0,1400.0,550.0,119.0,6-6-0,12
21,5619,1.0,2221.0,475.0,1340.0,700.0,1.0,6-6-0,12
22,548,0.91000000000000003,2786.0,534.0,1400.0,1100.0,21.0,5-6-0,12
23,6616,0.91000000000000003,2496.0,489.0,1300.0,900.0,16.0,5-6-1,12
24,6615,0.82999999999999996,2662.0,525.0,1200.0,1150.0,7.0,5-7-0,12
25,2676,0.82999999999999996,2459.0,535.0,1240.0,1000.0,14.0,5-7-0,12
26,6583,0.82999999999999996,2433.0,470.0,1300.0,900.0,3.0,5-7-0,12
27,6029,0.82999999999999996,2389.0,503.0,1200.0,1000.0,14.0,5-7-0,12
28,6057,0.82999999999999996,2291.0,282.0,1040.0,950.0,16.0,5-5-0,12
29,6152,0.82999999999999996,1970.0,470.0,1220.0,550.0,0.0,5-7-0,12
30,4776,0.75,2784.0,474.0,1340.0,1200.0,4.0,4-7-1,12
31,5853,0.75,2641.0,707.0,1420.0,900.0,11.0,4-8-0,12
32,2048,0.75,2399.0,496.0,1260.0,850.0,19.0,4-7-1,12
33,3398,0.75,2274.0,352.0,1060.0,950.0,4.0,4-7-1,12
34,5774,0.75,2231.0,434.0,1320.0,550.0,31.0,4-7-1,12
35,2224,0.66000000000000003,2473.0,543.0,1360.0,900.0,13.0,4-8-0,12
36,5239,0.66000000000000003,2397.0,476.0,1340.0,700.0,2.0,4-8-0,12
37,3175,0.5,2355.0,248.0,1180.0,950.0,15.0,3-9-0,12
38,5478,0.5,1932.0,342.0,1100.0,600.0,7.0,3-9-0,12
39,6528,0.5,1853.0,268.0,1080.0,550.0,18.0,3-9-0,12
40,6566,0.33000000000000002,2491.0,565.0,1380.0,750.0,1.0,2-10-0,12
41,4768,0.33000000000000002,2172.0,484.0,1260.0,650.0,17.0,2-10-0,12
