Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,303,1.75,3755.0,814.0,1680.0,1650.0,135.0,9-3-0,12
2,11,1.75,3510.0,714.0,1740.0,1450.0,35.0,9-3-0,12
3,4954,1.5800000000000001,3474.0,741.0,1540.0,1500.0,124.0,9-3-0,12
4,3314,1.5800000000000001,3364.0,883.0,1780.0,1150.0,74.0,8-4-0,12
5,1279,1.5800000000000001,3270.0,660.0,1640.0,1250.0,5.0,9-3-0,12
6,225,1.5800000000000001,3260.0,649.0,1480.0,1200.0,275.0,8-4-0,12
7,555,1.5,3267.0,616.0,1540.0,1400.0,52.0,8-4-0,12
8,2458,1.5,3222.0,610.0,1540.0,1350.0,62.0,8-3-1,12
9,4573,1.5,3203.0,540.0,1520.0,1350.0,23.0,9-3-0,12
10,222,1.4099999999999999,3486.0,741.0,1740.0,1400.0,41.0,7-5-0,12
11,75,1.4099999999999999,3421.0,731.0,1620.0,1550.0,11.0,8-4-0,12
12,1391,1.4099999999999999,3196.0,609.0,1700.0,1200.0,26.0,7-5-0,12
13,4637,1.4099999999999999,3112.0,733.0,1620.0,1250.0,37.0,8-4-0,12
14,4575,1.4099999999999999,3086.0,793.0,1600.0,1200.0,31.0,8-4-0,12
15,102,1.3300000000000001,3082.0,674.0,1640.0,1150.0,47.0,7-5-0,12
16,1676,1.25,3075.0,842.0,1700.0,1150.0,20.0,6-6-0,12
17,56,1.1599999999999999,3355.0,844.0,1700.0,1300.0,30.0,6-6-0,12
18,714,1.0800000000000001,3120.0,669.0,1600.0,1200.0,30.0,5-6-1,12
19,4653,1.0800000000000001,3072.0,657.0,1680.0,1100.0,22.0,5-7-0,12
20,3637,1.0,3219.0,465.0,1580.0,1400.0,29.0,5-7-0,12
21,5624,1.0,3201.0,598.0,1460.0,1400.0,31.0,6-6-0,12
22,25,1.0,3164.0,723.0,1580.0,1250.0,14.0,6-6-0,12
23,1672,1.0,3040.0,590.0,1500.0,1250.0,15.0,6-6-0,12
24,1403,0.91000000000000003,3099.0,652.0,1520.0,1200.0,34.0,5-7-0,12
25,223,0.91000000000000003,3081.0,739.0,1580.0,1200.0,31.0,5-6-1,12
26,2016,0.82999999999999996,3166.0,722.0,1540.0,1350.0,26.0,5-7-0,12
27,4361,0.82999999999999996,2926.0,780.0,1440.0,1200.0,36.0,5-7-0,12
28,2554,0.75,3037.0,725.0,1500.0,1250.0,22.0,4-7-1,12
29,136,0.75,2438.0,722.0,1380.0,850.0,33.0,4-7-1,12
30,2577,0.66000000000000003,2826.0,734.0,1380.0,1100.0,41.0,4-8-0,12
31,5666,0.66000000000000003,2802.0,539.0,1440.0,1000.0,7.0,4-8-0,12
32,6327,0.66000000000000003,2800.0,906.0,1600.0,1000.0,20.0,4-8-0,12
33,2070,0.66000000000000003,2800.0,538.0,1360.0,1150.0,50.0,4-8-0,12
34,1923,0.57999999999999996,3242.0,847.0,1620.0,1300.0,22.0,3-9-0,12
35,2495,0.57999999999999996,2743.0,432.0,1360.0,1050.0,33.0,3-8-1,12
36,5438,0.5,2794.0,439.0,1400.0,1050.0,29.0,3-9-0,12
37,265,0.5,2750.0,483.0,1340.0,1100.0,40.0,3-9-0,12
38,6016,0.33000000000000002,2481.0,601.0,1340.0,900.0,21.0,2-10-0,12
