2019txpla_0,District Chairman's Award,frc5431,
2019txpla_1,District Event Winner,frc5431,
2019txpla_1,District Event Winner,frc2714,
2019txpla_1,District Event Winner,frc4192,
2019txpla_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc6171,
2019txpla_13,Judges' Award,frc6672,
2019txpla_14,Highest Rookie Seed,frc7503,
2019txpla_15,Rookie Inspiration Award sponsored by National Instruments,frc7503,
2019txpla_16,Industrial Design Award sponsored by General Motors,frc2714,
2019txpla_17,Quality Award sponsored by Motorola Solutions Foundation,frc6768,
2019txpla_18,Safety Award sponsored by Underwriters Laboratories,frc5431,
2019txpla_2,District Event Finalist,frc6144,
2019txpla_2,District Event Finalist,frc4610,
2019txpla_2,District Event Finalist,frc4364,
2019txpla_20,Creativity Award sponsored by Xerox,frc4641,
2019txpla_21,Excellence in Engineering Award sponsored by Delphi,frc4610,
2019txpla_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5417,
2019txpla_27,Imagery Award in honor of Jack Kamen,frc7303,
2019txpla_29,Innovation in Control Award sponsored by Rockwell Automation,frc6901,
2019txpla_30,Team Spirit Award sponsored by FCA Foundation,frc4192,
2019txpla_71,Autonomous Award sponsored by Ford,frc1745,
2019txpla_9,District Engineering Inspiration Award,frc6144,
