Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1684,2.0,3553.0,926.0,1920.0,1400.0,33.0,9-3-0,12
2,217,1.8300000000000001,3521.0,508.0,1620.0,1650.0,41.0,10-2-0,12
3,68,1.75,3506.0,543.0,1760.0,1450.0,41.0,8-4-0,12
4,5048,1.6599999999999999,3245.0,585.0,1500.0,1500.0,0.0,9-3-0,12
5,4779,1.5800000000000001,3261.0,731.0,1820.0,1200.0,11.0,7-5-0,12
6,1189,1.4099999999999999,3295.0,530.0,1660.0,1350.0,60.0,7-5-0,12
7,3667,1.4099999999999999,3153.0,721.0,1660.0,1250.0,13.0,7-4-1,12
8,2851,1.4099999999999999,3127.0,526.0,1560.0,1350.0,22.0,8-4-0,12
9,6344,1.3300000000000001,3314.0,669.0,1640.0,1400.0,14.0,7-5-0,12
10,6020,1.3300000000000001,3257.0,608.0,1580.0,1450.0,17.0,7-4-1,12
11,5612,1.3300000000000001,3249.0,421.0,1560.0,1450.0,19.0,7-5-0,12
12,5155,1.25,3389.0,667.0,1720.0,1450.0,24.0,6-6-0,12
13,6538,1.25,3277.0,609.0,1580.0,1450.0,17.0,7-5-0,12
14,6093,1.25,3245.0,605.0,1580.0,1400.0,15.0,7-5-0,12
15,1701,1.25,3166.0,580.0,1620.0,1350.0,11.0,6-5-1,12
16,5843,1.25,3136.0,672.0,1640.0,1250.0,26.0,7-5-0,12
17,904,1.25,2917.0,592.0,1460.0,1200.0,7.0,7-5-0,12
18,6019,1.25,2876.0,529.0,1600.0,1100.0,6.0,7-5-0,12
19,5150,1.1599999999999999,3371.0,791.0,1720.0,1400.0,11.0,6-6-0,12
20,6119,1.1599999999999999,3177.0,660.0,1600.0,1350.0,12.0,6-6-0,12
21,5046,1.1599999999999999,3128.0,438.0,1440.0,1350.0,33.0,7-5-0,12
22,5926,1.1599999999999999,3121.0,549.0,1600.0,1300.0,16.0,6-5-1,12
23,2075,1.0800000000000001,3310.0,604.0,1620.0,1500.0,10.0,6-6-0,12
24,6002,1.0800000000000001,3237.0,841.0,1780.0,1250.0,22.0,5-7-0,12
25,4130,1.0800000000000001,3189.0,648.0,1480.0,1400.0,9.0,6-6-0,12
26,5860,1.0800000000000001,3142.0,469.0,1460.0,1350.0,7.0,6-6-0,12
27,5072,0.91000000000000003,3195.0,535.0,1520.0,1450.0,0.0,5-7-0,12
28,3534,0.82999999999999996,3015.0,554.0,1440.0,1350.0,20.0,5-7-0,12
29,3619,0.82999999999999996,2859.0,468.0,1500.0,1150.0,4.0,5-7-0,12
30,6338,0.82999999999999996,2714.0,699.0,1460.0,1050.0,9.0,5-6-0,12
31,5167,0.75,2888.0,615.0,1580.0,1100.0,23.0,4-7-1,12
32,5201,0.66000000000000003,3015.0,421.0,1440.0,1350.0,15.0,4-8-0,12
33,2604,0.66000000000000003,2965.0,759.0,1600.0,1200.0,5.0,4-8-0,12
34,6120,0.66000000000000003,2905.0,354.0,1380.0,1200.0,10.0,4-8-0,12
35,5527,0.66000000000000003,2825.0,536.0,1440.0,1150.0,20.0,4-8-0,12
36,6567,0.66000000000000003,2408.0,348.0,1260.0,900.0,8.0,4-7-0,12
37,6013,0.57999999999999996,2728.0,772.0,1640.0,850.0,3.0,3-9-0,12
38,5215,0.5,2769.0,408.0,1440.0,1150.0,9.0,3-9-0,12
39,3773,0.5,2577.0,367.0,1400.0,1050.0,2.0,3-9-0,12
40,6633,0.40999999999999998,2628.0,643.0,1520.0,900.0,13.0,2-9-1,12
