2016njmm_f1m1,frc225,frc1640,frc2607,frc193,frc2016,frc1218,165,68
2016njmm_f1m2,frc225,frc1640,frc2607,frc193,frc2016,frc1218,174,126
2016njmm_qf1m1,frc2607,frc225,frc1640,frc11,frc4361,frc3142,200,77
2016njmm_qf1m2,frc225,frc1640,frc4954,frc11,frc3142,frc4653,170,77
2016njmm_qf2m1,frc316,frc4575,frc806,frc1923,frc2590,frc369,102,99
2016njmm_qf2m2,frc316,frc4575,frc5420,frc1923,frc2590,frc224,89,104
2016njmm_qf2m3,frc806,frc4575,frc316,frc1923,frc2590,frc369,94,170
2016njmm_qf3m1,frc4454,frc5895,frc869,frc484,frc1257,frc1676,137,91
2016njmm_qf3m2,frc303,frc5895,frc869,frc223,frc1257,frc1676,165,113
2016njmm_qf4m1,frc1511,frc75,frc555,frc293,frc2016,frc1218,132,118
2016njmm_qf4m2,frc1511,frc75,frc5624,frc193,frc2016,frc1218,110,154
2016njmm_qf4m3,frc1511,frc75,frc5624,frc193,frc2016,frc1218,104,167
2016njmm_qm1,frc1257,frc869,frc1676,frc223,frc484,frc316,114,77
2016njmm_qm10,frc4454,frc2016,frc4361,frc75,frc484,frc5624,97,73
2016njmm_qm11,frc806,frc1640,frc316,frc225,frc224,frc555,137,116
2016njmm_qm12,frc2590,frc1511,frc4012,frc369,frc102,frc1676,63,61
2016njmm_qm13,frc533,frc484,frc293,frc11,frc5895,frc3142,44,80
2016njmm_qm14,frc303,frc555,frc806,frc5624,frc423,frc4954,34,60
2016njmm_qm15,frc2607,frc4454,frc869,frc369,frc4012,frc225,99,142
2016njmm_qm16,frc4575,frc102,frc2191,frc1640,frc223,frc533,49,119
2016njmm_qm17,frc316,frc1257,frc75,frc2590,frc11,frc5420,97,81
2016njmm_qm18,frc4653,frc1218,frc224,frc1923,frc1511,frc4361,97,98
2016njmm_qm19,frc1676,frc193,frc293,frc2016,frc2191,frc225,51,132
2016njmm_qm2,frc224,frc533,frc423,frc1218,frc2607,frc2590,49,79
2016njmm_qm20,frc5420,frc806,frc5895,frc223,frc2590,frc4454,108,73
2016njmm_qm21,frc75,frc555,frc533,frc4653,frc869,frc303,94,112
2016njmm_qm22,frc2607,frc4361,frc4954,frc3142,frc316,frc102,84,95
2016njmm_qm23,frc484,frc4012,frc1676,frc423,frc1218,frc1640,64,114
2016njmm_qm24,frc5624,frc224,frc369,frc11,frc4575,frc193,87,71
2016njmm_qm25,frc2016,frc1923,frc2607,frc1257,frc1511,frc2191,94,100
2016njmm_qm26,frc4954,frc4653,frc2590,frc869,frc1640,frc293,95,155
2016njmm_qm27,frc11,frc4454,frc555,frc1676,frc4575,frc1218,81,101
2016njmm_qm28,frc102,frc303,frc5420,frc224,frc484,frc1923,90,98
2016njmm_qm29,frc193,frc4361,frc806,frc1257,frc4012,frc533,87,50
2016njmm_qm3,frc5420,frc293,frc2191,frc4361,frc555,frc369,54,78
2016njmm_qm30,frc223,frc75,frc225,frc3142,frc5624,frc1511,132,119
2016njmm_qm31,frc5895,frc2016,frc369,frc316,frc423,frc303,118,61
2016njmm_qm4,frc75,frc1923,frc4954,frc5895,frc4575,frc4012,64,89
2016njmm_qm5,frc303,frc1640,frc3142,frc1511,frc4454,frc193,79,99
2016njmm_qm6,frc11,frc2016,frc102,frc4653,frc225,frc806,70,110
2016njmm_qm7,frc5624,frc2191,frc1218,frc1257,frc5895,frc4954,80,100
2016njmm_qm8,frc3142,frc193,frc423,frc1923,frc5420,frc869,47,154
2016njmm_qm9,frc303,frc4575,frc223,frc4653,frc2607,frc293,114,86
2016njmm_sf1m1,frc225,frc1640,frc2607,frc1923,frc2590,frc369,225,156
2016njmm_sf1m2,frc225,frc1640,frc2607,frc1923,frc2590,frc369,139,124
2016njmm_sf2m1,frc4454,frc5895,frc869,frc193,frc2016,frc1218,125,127
2016njmm_sf2m2,frc4454,frc5895,frc869,frc193,frc2016,frc293,160,116
2016njmm_sf2m3,frc869,frc5895,frc4454,frc193,frc2016,frc1218,116,120
