2016nccmp_0,Regional Chairman's Award,frc3506,
2016nccmp_1,District Championship Winner,frc3506,
2016nccmp_1,District Championship Winner,frc1533,
2016nccmp_1,District Championship Winner,frc5679,
2016nccmp_10,District Championship Rookie All Star Award,frc5854,
2016nccmp_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc2059,
2016nccmp_13,Judges' Award,frc5518,
2016nccmp_14,Highest Rookie Seed,frc5854,
2016nccmp_15,Rookie Inspiration Award sponsored by National Instruments,frc6003,
2016nccmp_16,Industrial Design Award sponsored by General Motors,frc3737,
2016nccmp_17,Quality Award sponsored by Motorola Solutions Foundation,frc4561,
2016nccmp_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc3737,
2016nccmp_2,District Championship Finalist,frc5518,
2016nccmp_2,District Championship Finalist,frc435,
2016nccmp_2,District Championship Finalist,frc5544,
2016nccmp_20,Creativity Award sponsored by Xerox,frc1533,
2016nccmp_21,Excellence in Engineering Award sponsored by Delphi,frc900,
2016nccmp_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3459,
2016nccmp_27,Imagery Award in honor of Jack Kamen,frc2655,
2016nccmp_29,Innovation in Control Award sponsored by Rockwell Automation,frc587,
2016nccmp_3,Woodie Flowers Finalist Award,frc3506,Lia Schwinghammer
2016nccmp_30,Team Spirit Award sponsored by FCA Foundation,frc2642,
2016nccmp_4,FIRST Dean's List Finalist Award,frc2642,Lily Huo
2016nccmp_4,FIRST Dean's List Finalist Award,frc1533,Erin  Goeke
2016nccmp_5,Volunteer of the Year,frc435,David Page
2016nccmp_9,Regional Engineering Inspiration Award,frc4828,
2016nccmp_9,Regional Engineering Inspiration Award,frc4534,
