2013onwa_0,Regional Chairman's Award,frc1305,
2013onwa_1,Regional Winners,frc4069,
2013onwa_1,Regional Winners,frc1114,
2013onwa_1,Regional Winners,frc2056,
2013onwa_10,Rookie All Star Award,frc4519,
2013onwa_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4069,
2013onwa_13,Judges' Award,frc4039,
2013onwa_14,Highest Rookie Seed,frc4519,
2013onwa_15,Rookie Inspiration Award,frc4525,
2013onwa_16,Industrial Design Award sponsored by General Motors,frc1114,
2013onwa_17,Quality Award sponsored by Motorola,frc610,
2013onwa_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1846,
2013onwa_2,Regional Finalists,frc3756,
2013onwa_2,Regional Finalists,frc1310,
2013onwa_2,Regional Finalists,frc610,
2013onwa_20,Creativity Award sponsored by Xerox,frc2852,
2013onwa_21,Excellence in Engineering Award sponsored by Delphi,frc1241,
2013onwa_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc781,
2013onwa_27,Imagery Award in honor of Jack Kamen,frc2386,
2013onwa_29,Innovation in Control Award sponsored by Rockwell Automation,frc1310,
2013onwa_3,Woodie Flowers Finalist Award,frc2386,Chris Arnold
2013onwa_30,Team Spirit Award sponsored by Chrysler,frc772,
2013onwa_4,FIRST Dean's List Finalist,frc772,Aaron Koscielski
2013onwa_4,FIRST Dean's List Finalist,frc3161,Krysta Peralto
2013onwa_5,Volunteer of the Year,frc2056,Grant Durfey
2013onwa_9,Engineering Inspiration Award,frc2056,
