2012mi_qm58,frc1677,frc858,frc2767,frc2075,frc3603,frc3458,23,28
2012mi_qm59,frc3546,frc3234,frc2405,frc3688,frc4004,frc857,30,4
2012mi_qm6,frc288,frc3546,frc141,frc4003,frc4337,frc244,21,0
2012mi_qm60,frc3640,frc2054,frc85,frc3658,frc4337,frc910,37,15
2012mi_qm61,frc1718,frc244,frc4327,frc2000,frc2245,frc288,16,25
2012mi_qm62,frc2767,frc857,frc904,frc3603,frc2771,frc4004,30,0
2012mi_qm63,frc2586,frc2075,frc858,frc3658,frc1918,frc1896,44,27
2012mi_qm64,frc3875,frc3357,frc85,frc910,frc74,frc2405,65,23
2012mi_qm65,frc4368,frc4337,frc1677,frc216,frc3570,frc3234,20,65
2012mi_qm66,frc107,frc3458,frc141,frc2054,frc3546,frc3572,14,55
2012mi_qm67,frc4003,frc3688,frc2245,frc2474,frc3640,frc858,28,74
2012mi_qm68,frc3603,frc3658,frc3234,frc1896,frc288,frc74,47,43
2012mi_qm69,frc2771,frc3875,frc4368,frc4337,frc1918,frc3572,11,21
2012mi_qm7,frc3658,frc1677,frc4327,frc2771,frc3357,frc1918,0,49
2012mi_qm70,frc85,frc216,frc2405,frc2767,frc2586,frc3688,12,19
2012mi_qm71,frc244,frc2000,frc2054,frc2474,frc2075,frc4327,34,39
2012mi_qm72,frc904,frc1718,frc3546,frc3357,frc4003,frc1677,62,24
2012mi_qm73,frc107,frc3570,frc910,frc4004,frc3640,frc3458,29,10
2012mi_qm74,frc141,frc3658,frc3688,frc857,frc2245,frc3603,6,30
2012mi_qm75,frc2474,frc1677,frc2000,frc2771,frc2767,frc4337,65,27
2012mi_qm76,frc2075,frc3572,frc1718,frc3570,frc3458,frc85,45,29
2012mi_qm77,frc4004,frc141,frc910,frc4327,frc2405,frc904,25,13
2012mi_qm78,frc1918,frc4003,frc857,frc244,frc107,frc3234,35,8
2012mi_qm79,frc3357,frc288,frc3640,frc2586,frc4368,frc1896,19,6
2012mi_qm8,frc4368,frc3688,frc858,frc1896,frc216,frc2000,14,8
2012mi_qm80,frc3875,frc3546,frc74,frc858,frc2054,frc216,29,55
2012mi_qm9,frc2474,frc3546,frc3570,frc3458,frc1718,frc2405,21,27
2012mi_sf1m1,frc1718,frc288,frc2474,frc910,frc85,frc1918,54,60
2012mi_sf1m2,frc288,frc2474,frc1718,frc910,frc85,frc1918,42,48
2012mi_sf2m1,frc4003,frc904,frc858,frc141,frc3546,frc2054,55,56
2012mi_sf2m2,frc4003,frc858,frc904,frc2054,frc141,frc3546,44,56
