2009oc_0,Regional Chairman's Award,frc217,
2009oc_1,Regional Winner,frc67,
2009oc_1,Regional Winner,frc217,
2009oc_1,Regional Winner,frc3119,
2009oc_1,Regional Winner,frc3095,
2009oc_10,Rookie All Star Award,frc2851,
2009oc_11,Johnson & Johnson Gracious Professionalism,frc68,
2009oc_13,Judges Award,frc226,
2009oc_13,Judges Award,frc47,
2009oc_14,Highest Rookie Seed Award,frc2960,
2009oc_15,Rookie Inspiration Award,frc3119,
2009oc_16,General Motors Industrial Design Award,frc469,
2009oc_17,Motorola Quality Award,frc67,
2009oc_18,Underwriters Laboratories Industrial Safety Award,frc94,
2009oc_2,Regional Finalist,frc1596,
2009oc_2,Regional Finalist,frc302,
2009oc_2,Regional Finalist,frc68,
2009oc_20,Xerox Creativity Award,frc910,
2009oc_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc1250,
2009oc_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc1023,
2009oc_27,Imagery Award,frc308,
2009oc_29,Rockwell Automation Innovation in Control Award,frc326,
2009oc_30,Chrysler Team Spirit Award,frc94,
2009oc_31,Website Award,frc2851,
2009oc_9,Regional Engineering Inspiration Award,frc815,
