Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,133,34.0,394.0,240.0,585.0,535.0,9-1-0,10
2,330,34.0,340.0,205.0,511.0,535.0,9-1-0,10
3,230,33.0,348.0,155.0,693.0,565.0,8-2-0,10
4,27,32.0,323.0,180.0,526.0,585.0,8-2-0,10
5,842,31.0,354.0,215.0,463.0,525.0,7-3-0,10
6,5460,31.0,292.0,180.0,518.0,545.0,8-2-0,10
7,1305,31.0,257.0,145.0,508.0,515.0,7-3-0,10
8,2481,30.0,380.0,130.0,536.0,545.0,8-2-0,10
9,3357,30.0,352.0,135.0,496.0,535.0,7-3-0,10
10,57,30.0,306.0,180.0,336.0,570.0,7-3-0,10
11,503,30.0,295.0,190.0,391.0,555.0,8-2-0,10
12,1262,29.0,291.0,170.0,314.0,630.0,7-3-0,10
13,2767,28.0,366.0,190.0,565.0,540.0,6-4-0,10
14,834,28.0,310.0,155.0,344.0,565.0,6-4-0,10
15,573,28.0,304.0,145.0,410.0,550.0,7-3-0,10
16,20,28.0,293.0,160.0,406.0,555.0,7-3-0,10
17,4451,28.0,263.0,165.0,489.0,525.0,6-4-0,10
18,78,27.0,386.0,160.0,433.0,540.0,7-3-0,10
19,360,27.0,353.0,160.0,450.0,560.0,7-3-0,10
20,3536,27.0,306.0,165.0,360.0,530.0,7-3-0,10
21,85,27.0,272.0,145.0,437.0,540.0,7-3-0,10
22,4536,27.0,265.0,190.0,261.0,525.0,6-4-0,10
23,295,26.0,322.0,140.0,318.0,565.0,6-4-0,10
24,1746,26.0,274.0,215.0,286.0,550.0,6-4-0,10
25,1723,26.0,266.0,200.0,287.0,525.0,6-4-0,10
26,1836,26.0,262.0,195.0,315.0,530.0,7-3-0,10
27,1114,25.0,356.0,190.0,479.0,545.0,6-4-0,10
28,5472,25.0,312.0,165.0,330.0,570.0,6-4-0,10
29,5326,25.0,303.0,140.0,402.0,545.0,6-4-0,10
30,2634,25.0,275.0,165.0,301.0,575.0,6-4-0,10
31,2648,24.0,321.0,140.0,455.0,550.0,5-5-0,10
32,5518,24.0,293.0,135.0,409.0,535.0,6-4-0,10
33,5822,24.0,257.0,140.0,308.0,525.0,5-5-0,10
34,228,24.0,252.0,160.0,429.0,560.0,5-5-0,10
35,4253,23.0,347.0,175.0,405.0,565.0,5-5-0,10
36,5891,23.0,304.0,125.0,332.0,535.0,6-4-0,10
37,5924,23.0,293.0,170.0,295.0,575.0,4-6-0,10
38,3478,23.0,283.0,215.0,428.0,530.0,4-6-0,10
39,2846,23.0,268.0,145.0,342.0,565.0,5-5-0,10
40,6086,23.0,252.0,155.0,297.0,580.0,4-6-0,10
41,2370,23.0,252.0,130.0,314.0,500.0,5-5-0,10
42,359,22.0,314.0,170.0,496.0,540.0,5-5-0,10
43,3452,22.0,276.0,160.0,437.0,555.0,4-6-0,10
44,1529,22.0,226.0,165.0,263.0,515.0,4-6-0,10
45,910,21.0,396.0,170.0,442.0,535.0,4-6-0,10
46,3419,21.0,340.0,140.0,463.0,505.0,3-7-0,10
47,263,21.0,299.0,165.0,312.0,535.0,5-5-0,10
48,1481,21.0,274.0,200.0,339.0,555.0,3-7-0,10
49,1086,21.0,270.0,135.0,417.0,515.0,4-6-0,10
50,384,21.0,268.0,175.0,342.0,520.0,4-6-0,10
51,1058,21.0,265.0,205.0,409.0,535.0,5-5-0,10
52,5980,21.0,236.0,185.0,348.0,515.0,3-7-0,10
53,3490,20.0,311.0,155.0,290.0,545.0,4-6-0,10
54,141,20.0,295.0,150.0,372.0,535.0,3-7-0,10
55,5048,20.0,287.0,210.0,322.0,560.0,3-7-0,10
56,4607,20.0,268.0,160.0,277.0,510.0,5-5-0,10
57,3600,20.0,265.0,155.0,348.0,495.0,4-6-0,10
58,1775,19.0,311.0,180.0,282.0,525.0,3-7-0,10
59,1902,19.0,288.0,160.0,283.0,530.0,5-5-0,10
60,4405,19.0,283.0,140.0,331.0,515.0,4-6-0,10
61,1648,19.0,280.0,115.0,318.0,550.0,4-6-0,10
62,120,19.0,258.0,180.0,372.0,510.0,5-5-0,10
63,5920,19.0,236.0,175.0,241.0,530.0,4-6-0,10
64,2212,18.0,255.0,155.0,267.0,530.0,3-7-0,10
65,190,17.0,313.0,135.0,291.0,525.0,3-7-0,10
66,5816,17.0,240.0,150.0,285.0,475.0,3-6-0,10
67,5333,17.0,192.0,125.0,235.0,520.0,3-7-0,10
68,5830,16.0,292.0,150.0,303.0,545.0,3-7-0,10
69,1729,16.0,275.0,180.0,248.0,505.0,3-7-0,10
70,5870,14.0,261.0,150.0,251.0,500.0,1-9-0,10
71,3562,14.0,236.0,150.0,228.0,480.0,2-8-0,10
72,1665,14.0,222.0,155.0,266.0,500.0,2-8-0,10
73,3049,13.0,214.0,115.0,223.0,535.0,1-9-0,10
74,3735,12.0,206.0,190.0,208.0,485.0,1-9-0,10
75,4301,10.0,225.0,125.0,202.0,485.0,0-10-0,10
