Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3616,1.8700000000000001,2040.0,290.0,1020.0,850.0,0.0,7-1-0,8
2,1730,1.8700000000000001,2012.0,465.0,1040.0,700.0,2.0,7-1-0,8
3,4587,1.75,1993.0,378.0,960.0,850.0,28.0,7-1-0,8
4,4592,1.5,2159.0,297.0,940.0,1000.0,29.0,6-2-0,8
5,2992,1.5,1925.0,530.0,1060.0,750.0,5.0,6-2-0,8
6,364,1.5,1864.0,279.0,900.0,800.0,19.0,6-2-0,8
7,4107,1.5,1823.0,410.0,900.0,750.0,3.0,6-2-0,8
8,2183,1.5,1752.0,182.0,900.0,700.0,2.0,6-2-0,8
9,2613,1.5,1688.0,313.0,820.0,700.0,28.0,6-2-0,8
10,3932,1.3700000000000001,1966.0,361.0,1040.0,800.0,6.0,5-3-0,8
11,5006,1.3700000000000001,1830.0,370.0,880.0,700.0,10.0,5-3-0,8
12,456,1.25,2123.0,419.0,1020.0,900.0,13.0,4-4-0,8
13,283,1.25,2070.0,415.0,1020.0,750.0,0.0,5-3-0,8
14,281,1.25,1945.0,294.0,860.0,900.0,25.0,5-3-0,8
15,3478,1.25,1899.0,330.0,740.0,850.0,109.0,5-3-0,8
16,3481,1.25,1775.0,415.0,900.0,700.0,10.0,5-3-0,8
17,2080,1.25,1765.0,155.0,780.0,800.0,0.0,5-3-0,8
18,1421,1.25,1751.0,165.0,780.0,850.0,1.0,5-3-0,8
19,5819,1.25,1735.0,215.0,920.0,600.0,0.0,5-3-0,8
20,3337,1.25,1726.0,236.0,840.0,700.0,6.0,5-3-0,8
21,5953,1.25,1700.0,345.0,920.0,650.0,0.0,5-3-0,8
22,6489,1.25,1650.0,280.0,820.0,600.0,0.0,5-3-0,8
23,2152,1.25,1632.0,282.0,780.0,700.0,2.0,5-3-0,8
24,5168,1.25,1580.0,135.0,740.0,750.0,0.0,5-3-0,8
25,4087,1.25,1542.0,222.0,800.0,600.0,7.0,5-3-0,8
26,590,1.25,1320.0,213.0,760.0,400.0,15.0,5-3-0,8
27,3991,1.1200000000000001,1736.0,230.0,960.0,650.0,6.0,4-4-0,8
28,3606,1.0,1817.0,357.0,840.0,800.0,12.0,4-4-0,8
29,6068,1.0,1702.0,222.0,920.0,600.0,2.0,4-4-0,8
30,3039,1.0,1700.0,134.0,880.0,650.0,35.0,4-4-0,8
31,4336,1.0,1692.0,291.0,820.0,700.0,12.0,4-4-0,8
32,4063,1.0,1683.0,298.0,860.0,700.0,28.0,4-4-0,8
33,1818,1.0,1659.0,159.0,820.0,600.0,4.0,4-4-0,8
34,5864,1.0,1621.0,225.0,760.0,700.0,21.0,4-4-0,8
35,1912,1.0,1588.0,280.0,740.0,700.0,23.0,4-4-0,8
36,3666,1.0,1521.0,295.0,820.0,500.0,1.0,4-4-0,8
37,4209,1.0,1427.0,291.0,780.0,500.0,27.0,4-4-0,8
38,2078,1.0,1425.0,288.0,700.0,500.0,20.0,4-4-0,8
39,3937,0.87,2005.0,347.0,960.0,850.0,35.0,3-5-0,8
40,2797,0.75,1640.0,180.0,780.0,700.0,0.0,3-5-0,8
41,6179,0.75,1565.0,152.0,660.0,800.0,5.0,3-5-0,8
42,5785,0.75,1481.0,101.0,760.0,500.0,11.0,3-5-0,8
43,4353,0.75,1468.0,162.0,660.0,650.0,3.0,3-5-0,8
44,6103,0.75,1465.0,200.0,720.0,600.0,0.0,3-5-0,8
45,5863,0.75,1438.0,282.0,780.0,500.0,13.0,3-5-0,8
46,4053,0.75,1425.0,301.0,820.0,450.0,15.0,3-5-0,8
47,5410,0.75,1378.0,205.0,760.0,500.0,3.0,3-5-0,8
48,5997,0.75,1265.0,135.0,740.0,400.0,0.0,3-5-0,8
49,1927,0.75,1072.0,230.0,760.0,200.0,2.0,3-5-0,8
50,2221,0.62,1468.0,172.0,780.0,550.0,18.0,2-6-0,8
51,1902,0.5,1535.0,170.0,820.0,500.0,0.0,2-6-0,8
52,4641,0.5,1492.0,102.0,680.0,650.0,12.0,2-6-0,8
53,4978,0.5,1349.0,157.0,660.0,550.0,29.0,2-6-0,8
54,5965,0.5,1280.0,255.0,740.0,400.0,0.0,2-6-0,8
55,5971,0.5,1205.0,155.0,780.0,300.0,0.0,2-6-0,8
56,3946,0.5,1040.0,225.0,760.0,150.0,0.0,2-6-0,8
57,3753,0.25,1400.0,225.0,760.0,500.0,0.0,1-7-0,8
58,6677,0.25,1285.0,135.0,700.0,450.0,0.0,1-7-0,8
59,6614,0.25,1195.0,220.0,680.0,400.0,0.0,1-7-0,8
60,5325,0.25,1027.0,201.0,640.0,250.0,27.0,1-7-0,8
