2003gl_f1m1,frc322,frc27,frc302,frc67,61,6
2003gl_f1m2,frc322,frc27,frc302,frc67,13,62
2003gl_qf1m1,frc292,frc111,frc47,frc68,65,31
2003gl_qf1m2,frc548,frc111,frc857,frc68,106,1
2003gl_qf2m1,frc201,frc33,frc503,frc279,14,56
2003gl_qf2m2,frc33,frc280,frc503,frc1,134,4
2003gl_qf3m1,frc322,frc27,frc123,frc494,106,9
2003gl_qf3m2,frc322,frc217,frc658,frc494,0,26
2003gl_qf4m1,frc65,frc469,frc302,frc67,40,54
2003gl_qf4m2,frc65,frc1023,frc302,frc226,32,64
2003gl_qm1,frc33,frc217,frc70,frc910,63,21
2003gl_qm10,frc548,frc1213,frc560,frc894,1,104
2003gl_qm100,frc862,frc47,frc407,frc247,78,36
2003gl_qm101,frc560,frc308,frc494,frc397,15,82
2003gl_qm102,frc302,frc406,frc249,frc27,38,55
2003gl_qm11,frc406,frc314,frc1037,frc783,32,41
2003gl_qm12,frc1216,frc201,frc68,frc830,6,20
2003gl_qm13,frc1188,frc703,frc818,frc658,60,33
2003gl_qm14,frc515,frc822,frc280,frc1015,64,88
2003gl_qm15,frc471,frc815,frc123,frc111,40,82
2003gl_qm16,frc247,frc469,frc573,frc397,130,12
2003gl_qm17,frc322,frc1,frc226,frc27,8,90
2003gl_qm18,frc503,frc33,frc313,frc440,42,39
2003gl_qm19,frc5,frc470,frc184,frc292,59,57
2003gl_qm2,frc470,frc313,frc1017,frc857,41,44
2003gl_qm20,frc47,frc519,frc240,frc453,102,101
2003gl_qm21,frc910,frc857,frc326,frc557,132,20
2003gl_qm22,frc1023,frc49,frc468,frc302,32,41
2003gl_qm23,frc1189,frc67,frc65,frc66,53,104
2003gl_qm24,frc407,frc862,frc1140,frc249,14,68
2003gl_qm25,frc494,frc560,frc182,frc279,49,51
2003gl_qm26,frc1213,frc1037,frc308,frc548,12,61
2003gl_qm27,frc314,frc68,frc406,frc1010,78,18
2003gl_qm28,frc201,frc818,frc1216,frc894,166,20
2003gl_qm29,frc703,frc280,frc1188,frc783,37,62
2003gl_qm3,frc47,frc5,frc503,frc49,35,75
2003gl_qm30,frc822,frc123,frc830,frc515,41,54
2003gl_qm31,frc815,frc573,frc658,frc471,31,39
2003gl_qm32,frc469,frc226,frc1015,frc247,130,36
2003gl_qm33,frc1,frc322,frc111,frc397,101,73
2003gl_qm34,frc70,frc217,frc1017,frc27,3,101
2003gl_qm35,frc519,frc326,frc440,frc47,53,41
2003gl_qm36,frc857,frc468,frc292,frc910,30,62
2003gl_qm37,frc49,frc65,frc1023,frc453,59,40
2003gl_qm38,frc67,frc1140,frc557,frc1189,44,45
2003gl_qm39,frc862,frc182,frc407,frc302,24,98
2003gl_qm4,frc453,frc184,frc440,frc1189,25,16
2003gl_qm40,frc560,frc308,frc494,frc66,8,57
2003gl_qm41,frc1037,frc406,frc249,frc1213,43,15
2003gl_qm42,frc68,frc1216,frc314,frc279,8,70
2003gl_qm43,frc818,frc1188,frc548,frc201,29,44
2003gl_qm44,frc280,frc830,frc703,frc1010,49,41
2003gl_qm45,frc123,frc658,frc822,frc894,158,28
2003gl_qm46,frc573,frc1015,frc783,frc815,16,58
2003gl_qm47,frc226,frc111,frc469,frc515,28,53
2003gl_qm48,frc322,frc1017,frc471,frc1,166,12
2003gl_qm49,frc217,frc313,frc70,frc247,37,61
2003gl_qm5,frc557,frc240,frc292,frc66,49,146
2003gl_qm50,frc33,frc184,frc503,frc397,117,20
2003gl_qm51,frc470,frc240,frc5,frc27,34,80
2003gl_qm52,frc65,frc557,frc49,frc47,73,22
2003gl_qm53,frc1140,frc407,frc67,frc910,32,67
2003gl_qm54,frc182,frc494,frc862,frc453,35,9
2003gl_qm55,frc308,frc249,frc560,frc1189,65,29
2003gl_qm56,frc406,frc314,frc302,frc1037,14,114
2003gl_qm57,frc1216,frc548,frc68,frc66,47,33
2003gl_qm58,frc1188,frc703,frc1213,frc818,39,59
2003gl_qm59,frc830,frc822,frc279,frc280,36,38
2003gl_qm6,frc468,frc326,frc519,frc1140,38,2
2003gl_qm60,frc658,frc783,frc123,frc201,37,58
2003gl_qm61,frc1015,frc469,frc1010,frc573,39,36
2003gl_qm62,frc111,frc471,frc226,frc894,45,22
2003gl_qm63,frc1017,frc70,frc322,frc815,57,60
2003gl_qm64,frc313,frc503,frc217,frc515,67,20
2003gl_qm65,frc184,frc5,frc33,frc1,39,61
2003gl_qm66,frc240,frc440,frc470,frc247,16,104
2003gl_qm67,frc326,frc292,frc519,frc397,44,14
2003gl_qm68,frc468,frc1023,frc857,frc27,33,53
2003gl_qm69,frc494,frc560,frc47,frc182,102,6
2003gl_qm7,frc65,frc302,frc1023,frc279,61,58
2003gl_qm70,frc249,frc302,frc308,frc910,101,35
2003gl_qm71,frc314,frc68,frc406,frc453,100,49
2003gl_qm72,frc548,frc1213,frc1216,frc1189,71,12
2003gl_qm73,frc703,frc279,frc1188,frc1037,37,39
2003gl_qm74,frc822,frc123,frc66,frc830,30,31
2003gl_qm75,frc783,frc1010,frc658,frc818,45,67
2003gl_qm76,frc469,frc226,frc1015,frc280,51,47
2003gl_qm77,frc471,frc322,frc111,frc201,56,97
2003gl_qm78,frc70,frc217,frc573,frc1017,85,75
2003gl_qm79,frc503,frc33,frc313,frc894,82,30
2003gl_qm8,frc249,frc407,frc67,frc308,6,76
2003gl_qm80,frc5,frc470,frc184,frc815,86,15
2003gl_qm81,frc440,frc519,frc240,frc515,49,18
2003gl_qm82,frc292,frc857,frc326,frc1,130,48
2003gl_qm83,frc1023,frc49,frc468,frc247,69,15
2003gl_qm84,frc557,frc67,frc65,frc397,80,76
2003gl_qm85,frc407,frc862,frc1140,frc27,27,130
2003gl_qm86,frc68,frc1216,frc314,frc182,60,28
2003gl_qm87,frc1213,frc1188,frc548,frc910,70,59
2003gl_qm88,frc279,frc66,frc703,frc453,47,53
2003gl_qm89,frc123,frc658,frc822,frc1189,141,29
2003gl_qm9,frc182,frc494,frc862,frc1010,72,3
2003gl_qm90,frc1010,frc1015,frc783,frc1037,18,62
2003gl_qm91,frc226,frc111,frc469,frc830,45,10
2003gl_qm92,frc322,frc573,frc818,frc471,43,41
2003gl_qm93,frc217,frc313,frc70,frc280,11,47
2003gl_qm94,frc33,frc184,frc503,frc201,69,80
2003gl_qm95,frc470,frc240,frc5,frc1017,54,41
2003gl_qm96,frc519,frc326,frc440,frc894,30,49
2003gl_qm97,frc857,frc468,frc292,frc815,67,72
