2015rismi_f1m1,frc176,frc61,frc2079,frc1100,frc1735,frc2523,82,152
2015rismi_f1m2,frc176,frc61,frc2079,frc1100,frc1735,frc2523,120,110
2015rismi_f1m3,frc176,frc61,frc2079,frc1100,frc1735,frc2523,48,165
2015rismi_qf1m1,frc2067,frc1099,frc1153,frc1100,frc1735,frc2523,92,118
2015rismi_qf1m2,frc1517,frc2168,frc1757,frc78,frc5112,frc237,68,63
2015rismi_qf1m3,frc176,frc61,frc2079,frc5494,frc4055,frc4761,52,60
2015rismi_qf1m4,frc558,frc125,frc1071,frc4176,frc157,frc3719,110,55
2015rismi_qf1m5,frc2067,frc1099,frc1153,frc78,frc5112,frc237,66,76
2015rismi_qf1m6,frc1517,frc2168,frc1757,frc1100,frc1735,frc2523,68,156
2015rismi_qf1m7,frc176,frc61,frc2079,frc4176,frc157,frc3719,126,56
2015rismi_qf1m8,frc558,frc125,frc1071,frc5494,frc4055,frc4761,92,90
2015rismi_qm1,frc1517,frc2079,frc4055,frc1735,frc3719,frc1099,89,136
2015rismi_qm10,frc78,frc3623,frc2168,frc176,frc2079,frc558,140,102
2015rismi_qm11,frc3719,frc61,frc4761,frc125,frc2067,frc5112,113,150
2015rismi_qm12,frc1721,frc4474,frc237,frc5563,frc157,frc4176,86,48
2015rismi_qm13,frc1099,frc1153,frc716,frc1350,frc5163,frc2523,46,14
2015rismi_qm14,frc2079,frc2262,frc125,frc5112,frc4055,frc558,109,90
2015rismi_qm15,frc5400,frc5738,frc1721,frc2067,frc1100,frc5494,25,76
2015rismi_qm16,frc78,frc4176,frc1740,frc1277,frc5163,frc5563,40,23
2015rismi_qm17,frc4151,frc61,frc1153,frc4761,frc1099,frc2168,114,127
2015rismi_qm18,frc1757,frc237,frc1517,frc157,frc3719,frc1071,52,101
2015rismi_qm19,frc1350,frc1973,frc3555,frc3623,frc716,frc1735,27,48
2015rismi_qm2,frc176,frc1071,frc5563,frc2523,frc1153,frc1757,94,54
2015rismi_qm20,frc176,frc2523,frc125,frc4474,frc5494,frc4176,136,68
2015rismi_qm21,frc61,frc2168,frc1100,frc237,frc1740,frc1071,110,48
