Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,4564,1.75,2850.0,597.0,1420.0,1050.0,60.0,10-1-1,12
2,58,1.6599999999999999,3022.0,532.0,1280.0,1250.0,57.0,10-2-0,12
3,4909,1.6599999999999999,2964.0,392.0,1200.0,1400.0,39.0,10-2-0,12
4,4761,1.5800000000000001,3206.0,768.0,1640.0,1200.0,51.0,9-3-0,12
5,4906,1.5,2887.0,460.0,1340.0,1300.0,27.0,9-3-0,12
6,246,1.5,2710.0,527.0,1320.0,950.0,50.0,9-3-0,12
7,1721,1.4099999999999999,2833.0,597.0,1340.0,1100.0,43.0,8-3-1,12
8,2084,1.3300000000000001,3277.0,646.0,1600.0,1200.0,7.0,7-4-1,12
9,5735,1.3300000000000001,3128.0,631.0,1520.0,1300.0,58.0,8-4-0,12
10,133,1.3300000000000001,2825.0,544.0,1200.0,1150.0,195.0,8-4-0,12
11,2648,1.25,2973.0,358.0,1100.0,1250.0,373.0,7-5-0,12
12,1071,1.1599999999999999,3199.0,845.0,1620.0,1250.0,44.0,7-5-0,12
13,1289,1.1599999999999999,2864.0,653.0,1400.0,1200.0,14.0,7-5-0,12
14,319,1.1599999999999999,2855.0,411.0,1320.0,1200.0,80.0,7-5-0,12
15,5752,1.1599999999999999,2837.0,471.0,1260.0,1300.0,62.0,7-5-0,12
16,6731,1.1599999999999999,2652.0,468.0,1380.0,950.0,47.0,7-5-0,12
17,4572,1.1599999999999999,2594.0,398.0,1280.0,1050.0,64.0,7-5-0,12
18,1027,1.1599999999999999,2509.0,466.0,1180.0,1050.0,9.0,7-5-0,12
19,6324,1.0800000000000001,2901.0,528.0,1320.0,1200.0,41.0,6-6-0,12
20,5556,1.0800000000000001,2516.0,340.0,1260.0,1050.0,46.0,6-6-0,12
21,3930,1.0,2538.0,408.0,1080.0,1150.0,38.0,6-6-0,12
22,2713,1.0,2318.0,378.0,1160.0,900.0,33.0,6-6-0,12
23,1058,0.91000000000000003,2835.0,567.0,1580.0,1000.0,55.0,5-7-0,12
24,5459,0.91000000000000003,2497.0,278.0,1240.0,950.0,37.0,5-7-0,12
25,4169,0.82999999999999996,2942.0,407.0,1280.0,1350.0,47.0,5-7-0,12
26,173,0.82999999999999996,2439.0,323.0,1220.0,1050.0,29.0,5-7-0,12
27,1761,0.82999999999999996,2292.0,645.0,1240.0,700.0,7.0,5-7-0,12
28,5122,0.82999999999999996,2248.0,413.0,1120.0,750.0,33.0,5-7-0,12
29,6617,0.82999999999999996,2099.0,463.0,1140.0,650.0,39.0,5-7-0,12
30,1699,0.75,2413.0,404.0,1120.0,950.0,48.0,4-8-0,12
31,1474,0.75,2365.0,399.0,1200.0,750.0,60.0,4-7-1,12
32,5962,0.75,2274.0,348.0,1180.0,850.0,44.0,4-7-1,12
33,4555,0.66000000000000003,2190.0,322.0,980.0,900.0,35.0,4-8-0,12
34,6161,0.57999999999999996,2116.0,348.0,1180.0,700.0,51.0,3-8-1,12
35,4929,0.5,2331.0,465.0,1100.0,950.0,11.0,3-9-0,12
36,2423,0.5,2085.0,471.0,1140.0,700.0,40.0,3-9-0,12
37,6335,0.40999999999999998,1774.0,349.0,1080.0,450.0,49.0,2-10-0,12
38,6762,0.33000000000000002,2157.0,405.0,1120.0,700.0,37.0,2-10-0,12
39,4311,0.33000000000000002,2058.0,320.0,1060.0,750.0,48.0,2-10-0,12
40,3451,0.33000000000000002,1703.0,321.0,820.0,550.0,28.0,2-8-0,12
