Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,5279,33.0,246.0,155.0,155.0,590.0,11-1-0,12
2,1731,30.0,242.0,95.0,275.0,560.0,10-2-0,12
3,3872,28.0,246.0,145.0,121.0,630.0,8-4-0,12
4,1413,28.0,246.0,135.0,109.0,595.0,9-3-0,12
5,2528,27.0,268.0,130.0,117.0,600.0,8-3-1,12
6,346,27.0,238.0,140.0,124.0,595.0,9-2-1,12
7,1086,26.0,276.0,110.0,161.0,620.0,7-5-0,12
8,401,24.0,230.0,100.0,146.0,545.0,8-4-0,12
9,3455,23.0,228.0,110.0,164.0,555.0,7-5-0,12
10,1262,22.0,254.0,115.0,98.0,560.0,7-5-0,12
11,3274,22.0,210.0,95.0,78.0,545.0,7-5-0,12
12,422,22.0,186.0,115.0,105.0,535.0,7-5-0,12
13,3072,21.0,218.0,125.0,79.0,605.0,5-7-0,12
14,977,21.0,216.0,110.0,71.0,550.0,7-5-0,12
15,1610,21.0,198.0,120.0,51.0,550.0,5-6-1,12
16,339,20.0,216.0,85.0,172.0,515.0,7-5-0,12
17,5950,18.0,244.0,135.0,57.0,565.0,5-6-1,12
18,3361,18.0,242.0,100.0,115.0,550.0,6-6-0,12
19,3939,18.0,236.0,105.0,68.0,535.0,5-6-1,12
20,1599,18.0,212.0,100.0,89.0,565.0,5-7-0,12
21,6194,18.0,204.0,85.0,54.0,530.0,5-7-0,12
22,2534,17.0,272.0,145.0,65.0,595.0,4-8-0,12
23,5954,17.0,160.0,80.0,55.0,480.0,5-6-0,12
24,1598,16.0,232.0,115.0,67.0,560.0,4-7-1,12
25,2106,16.0,194.0,65.0,34.0,470.0,5-7-0,12
26,611,16.0,188.0,115.0,67.0,515.0,4-8-0,12
27,540,15.0,166.0,70.0,84.0,450.0,5-6-0,12
28,384,14.0,192.0,70.0,118.0,375.0,5-7-0,12
29,2890,14.0,166.0,75.0,54.0,460.0,4-8-0,12
30,1541,13.0,228.0,80.0,48.0,525.0,3-9-0,12
31,5724,13.0,184.0,70.0,48.0,480.0,4-8-0,12
32,620,12.0,116.0,65.0,31.0,395.0,3-6-0,12
33,3258,8.0,168.0,110.0,102.0,400.0,2-10-0,12
34,617,5.0,76.0,30.0,41.0,205.0,2-3-0,12
