2015manda_0,District Chairman's Award,frc2877,
2015manda_1,District Event Winner,frc1519,
2015manda_1,District Event Winner,frc230,
2015manda_1,District Event Winner,frc4908,
2015manda_10,Rookie All Star Award,frc5735,
2015manda_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc78,
2015manda_13,Judges' Award,frc1027,
2015manda_14,Highest Rookie Seed,frc5735,
2015manda_15,Rookie Inspiration Award,frc5752,
2015manda_16,Industrial Design Award sponsored by General Motors,frc125,
2015manda_17,Quality Award sponsored by Motorola,frc1124,
2015manda_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc88,
2015manda_2,District Event Finalist,frc246,
2015manda_2,District Event Finalist,frc125,
2015manda_2,District Event Finalist,frc97,
2015manda_20,Creativity Award sponsored by Xerox,frc102,
2015manda_21,Excellence in Engineering Award sponsored by Delphi,frc246,
2015manda_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1519,
2015manda_27,Imagery Award in honor of Jack Kamen,frc3958,
2015manda_29,Innovation in Control Award sponsored by Rockwell Automation,frc230,
2015manda_30,Team Spirit Award sponsored by Chrysler,frc155,
2015manda_9,District Engineering Inspiration Award,frc5112,
