Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,2614,32.0,266.0,180.0,337.0,490.0,10-0-0,10
2,1986,31.0,316.0,180.0,369.0,535.0,9-1-0,10
3,3824,30.0,310.0,165.0,398.0,520.0,8-2-0,10
4,2481,28.0,320.0,135.0,385.0,520.0,9-1-0,10
5,3937,27.0,270.0,175.0,260.0,525.0,7-3-0,10
6,3959,25.0,264.0,140.0,253.0,550.0,6-4-0,10
7,3844,25.0,236.0,150.0,228.0,510.0,6-4-0,10
8,1466,24.0,292.0,130.0,199.0,570.0,7-3-0,10
9,4265,24.0,276.0,140.0,164.0,570.0,5-5-0,10
10,4462,24.0,266.0,155.0,206.0,560.0,6-4-0,10
11,3140,24.0,236.0,130.0,218.0,525.0,6-4-0,10
12,2393,24.0,216.0,120.0,277.0,510.0,7-3-0,10
13,4050,23.0,242.0,145.0,207.0,575.0,5-5-0,10
14,2856,23.0,222.0,130.0,153.0,520.0,6-4-0,10
15,4020,22.0,270.0,160.0,246.0,490.0,6-4-0,10
16,5022,22.0,240.0,140.0,248.0,495.0,6-4-0,10
17,4504,22.0,210.0,155.0,139.0,570.0,6-4-0,10
18,1785,21.0,302.0,155.0,216.0,500.0,6-4-0,10
19,4264,21.0,264.0,145.0,196.0,530.0,5-5-0,10
20,4630,21.0,252.0,115.0,165.0,525.0,6-4-0,10
21,281,21.0,234.0,130.0,175.0,530.0,5-5-0,10
22,4533,21.0,228.0,175.0,123.0,525.0,5-5-0,10
23,4306,20.0,254.0,115.0,117.0,525.0,5-5-0,10
24,1710,20.0,248.0,135.0,189.0,530.0,3-7-0,10
25,4576,20.0,196.0,140.0,166.0,490.0,5-5-0,10
26,2973,19.0,250.0,95.0,202.0,480.0,5-5-0,10
27,5744,19.0,244.0,95.0,141.0,500.0,5-5-0,10
28,3966,19.0,224.0,140.0,164.0,505.0,4-6-0,10
29,3259,19.0,204.0,150.0,130.0,515.0,5-5-0,10
30,283,19.0,180.0,130.0,296.0,405.0,5-5-0,10
31,3984,18.0,230.0,150.0,126.0,500.0,5-5-0,10
32,5423,18.0,214.0,105.0,116.0,485.0,5-5-0,10
33,5571,18.0,178.0,110.0,165.0,445.0,6-4-0,10
34,4965,17.0,248.0,125.0,169.0,490.0,4-6-0,10
35,1912,17.0,232.0,125.0,165.0,540.0,4-6-0,10
36,5186,17.0,180.0,135.0,152.0,495.0,4-6-0,10
37,547,16.0,200.0,85.0,196.0,465.0,4-6-0,10
38,6219,15.0,250.0,120.0,152.0,510.0,3-7-0,10
39,5508,15.0,228.0,125.0,212.0,455.0,5-5-0,10
40,4740,15.0,208.0,135.0,166.0,485.0,3-7-0,10
41,1319,15.0,208.0,115.0,134.0,480.0,3-7-0,10
42,5002,15.0,182.0,140.0,134.0,465.0,4-6-0,10
43,3193,15.0,164.0,125.0,148.0,455.0,4-6-0,10
44,3843,14.0,184.0,105.0,136.0,440.0,3-7-0,10
45,6105,12.0,250.0,125.0,137.0,500.0,2-8-0,10
46,342,11.0,216.0,115.0,92.0,500.0,2-8-0,10
47,5005,11.0,168.0,90.0,97.0,430.0,2-8-0,10
48,3489,11.0,140.0,100.0,137.0,450.0,2-8-0,10
49,2641,9.0,170.0,85.0,145.0,430.0,1-9-0,10
