Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1391,1.75,3404.0,777.0,1640.0,1500.0,14.0,10-2-0,12
2,365,1.6599999999999999,3504.0,864.0,1660.0,1550.0,59.0,10-2-0,12
3,272,1.5800000000000001,3326.0,662.0,1640.0,1400.0,41.0,9-3-0,12
4,219,1.5800000000000001,3278.0,856.0,1500.0,1450.0,73.0,9-3-0,12
5,293,1.5800000000000001,3181.0,903.0,1600.0,1250.0,51.0,9-3-0,12
6,203,1.5,3260.0,835.0,1620.0,1400.0,15.0,9-3-0,12
7,708,1.4099999999999999,3182.0,674.0,1440.0,1300.0,112.0,8-4-0,12
8,5401,1.4099999999999999,3105.0,687.0,1600.0,1100.0,100.0,8-4-0,12
9,5895,1.3300000000000001,3152.0,837.0,1520.0,1250.0,112.0,8-4-0,12
10,1640,1.25,3183.0,513.0,1540.0,1250.0,53.0,7-5-0,12
11,2191,1.25,2896.0,723.0,1500.0,1100.0,46.0,7-5-0,12
12,316,1.1599999999999999,3103.0,613.0,1540.0,1300.0,43.0,7-5-0,12
13,4285,1.1599999999999999,3074.0,722.0,1460.0,1350.0,9.0,7-5-0,12
14,816,1.1599999999999999,3021.0,904.0,1560.0,1200.0,31.0,7-5-0,12
15,2729,1.1599999999999999,2941.0,478.0,1420.0,1300.0,26.0,7-5-0,12
16,1626,1.1599999999999999,2721.0,612.0,1340.0,1000.0,51.0,7-5-0,12
17,1089,1.0800000000000001,3186.0,769.0,1600.0,1350.0,16.0,6-6-0,12
18,224,1.0800000000000001,2801.0,665.0,1480.0,1050.0,31.0,6-6-0,12
19,1218,1.0,2897.0,608.0,1300.0,1300.0,37.0,6-6-0,12
20,4575,1.0,2677.0,587.0,1300.0,1100.0,7.0,6-6-0,12
21,4750,0.91000000000000003,3216.0,614.0,1580.0,1350.0,26.0,5-7-0,12
22,2600,0.82999999999999996,3136.0,594.0,1420.0,1350.0,21.0,5-7-0,12
23,3167,0.82999999999999996,3011.0,597.0,1340.0,1450.0,16.0,5-7-0,12
24,1712,0.82999999999999996,2915.0,773.0,1400.0,1250.0,20.0,5-7-0,12
25,2180,0.82999999999999996,2911.0,660.0,1360.0,1300.0,36.0,5-7-0,12
26,1228,0.82999999999999996,2855.0,670.0,1480.0,1050.0,30.0,5-7-0,12
27,204,0.82999999999999996,2848.0,729.0,1420.0,1150.0,48.0,5-7-0,12
28,6327,0.82999999999999996,2742.0,664.0,1440.0,1050.0,17.0,5-7-0,12
29,87,0.82999999999999996,2589.0,717.0,1300.0,1050.0,24.0,5-7-0,12
30,2607,0.75,2842.0,659.0,1520.0,1100.0,12.0,4-8-0,12
31,1647,0.66000000000000003,2969.0,653.0,1440.0,1250.0,39.0,4-8-0,12
32,5113,0.66000000000000003,2652.0,522.0,1400.0,1000.0,12.0,4-8-0,12
33,5684,0.5,2875.0,842.0,1580.0,1050.0,30.0,3-9-0,12
34,709,0.5,2688.0,603.0,1420.0,1050.0,13.0,3-9-0,12
35,3151,0.5,2634.0,571.0,1300.0,1100.0,4.0,3-8-0,12
36,5938,0.5,2593.0,595.0,1340.0,1050.0,33.0,3-9-0,12
37,5457,0.0,2130.0,359.0,1220.0,650.0,30.0,0-12-0,12
