Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1619,2.25,2118.0,389.0,920.0,800.0,288.0,6-2-0,8
2,2410,1.87,2063.0,462.0,1020.0,850.0,78.0,7-1-0,8
3,4959,1.87,1935.0,355.0,1040.0,650.0,0.0,7-1-0,8
4,525,1.75,2165.0,574.0,1100.0,800.0,60.0,6-2-0,8
5,1775,1.75,2063.0,435.0,980.0,900.0,43.0,7-1-0,8
6,5801,1.62,2056.0,437.0,1060.0,700.0,46.0,6-2-0,8
7,3284,1.62,1907.0,366.0,1000.0,750.0,67.0,6-2-0,8
8,1723,1.5,1883.0,223.0,1000.0,700.0,3.0,6-2-0,8
9,1984,1.5,1766.0,394.0,920.0,600.0,56.0,6-2-0,8
10,3792,1.5,1580.0,295.0,940.0,500.0,0.0,6-2-0,8
11,1986,1.37,1853.0,413.0,780.0,650.0,218.0,4-4-0,8
12,9985,1.37,1656.0,188.0,740.0,700.0,66.0,5-3-0,8
13,5119,1.37,1553.0,325.0,780.0,550.0,48.0,5-3-0,8
14,5013,1.25,1858.0,417.0,940.0,650.0,8.0,5-3-0,8
15,2333,1.25,1853.0,212.0,940.0,700.0,53.0,4-4-0,8
16,1710,1.25,1727.0,400.0,900.0,600.0,17.0,5-3-0,8
17,5968,1.25,1666.0,292.0,780.0,700.0,21.0,5-3-0,8
18,4329,1.25,1613.0,476.0,1000.0,400.0,28.0,5-3-0,8
19,1777,1.25,1600.0,270.0,780.0,650.0,0.0,5-2-0,8
20,648,1.25,1584.0,234.0,840.0,600.0,4.0,5-3-0,8
21,2560,1.25,1502.0,295.0,900.0,450.0,7.0,5-3-0,8
22,3593,1.12,1692.0,384.0,880.0,550.0,52.0,4-4-0,8
23,1987,1.12,1473.0,316.0,820.0,450.0,48.0,4-4-0,8
24,3928,1.0,1934.0,354.0,920.0,800.0,9.0,4-4-0,8
25,4455,1.0,1647.0,322.0,820.0,600.0,87.0,3-5-0,8
26,1810,1.0,1595.0,285.0,860.0,600.0,5.0,4-4-0,8
27,2357,1.0,1550.0,223.0,720.0,650.0,25.0,4-4-0,8
28,5809,1.0,1516.0,291.0,820.0,550.0,11.0,4-4-0,8
29,6424,0.87,1666.0,475.0,1000.0,500.0,1.0,3-5-0,8
30,1806,0.87,1597.0,534.0,920.0,400.0,122.0,2-6-0,8
31,1763,0.87,1580.0,216.0,880.0,550.0,40.0,3-5-0,8
32,1108,0.87,1552.0,384.0,880.0,500.0,52.0,3-5-0,8
33,1764,0.87,1539.0,99.0,680.0,650.0,49.0,3-5-0,8
34,3937,0.75,1930.0,587.0,1120.0,650.0,65.0,3-5-0,8
35,5006,0.75,1694.0,294.0,900.0,650.0,4.0,3-5-0,8
36,1730,0.75,1594.0,294.0,900.0,550.0,9.0,3-5-0,8
37,6630,0.75,1589.0,359.0,920.0,500.0,9.0,3-5-0,8
38,9989,0.75,1492.0,307.0,860.0,450.0,17.0,3-5-0,8
39,4646,0.75,1479.0,408.0,940.0,350.0,14.0,3-5-0,8
40,2001,0.75,1471.0,477.0,840.0,500.0,26.0,3-5-0,8
41,5918,0.75,1470.0,220.0,760.0,600.0,0.0,3-5-0,8
42,1939,0.75,1425.0,285.0,820.0,500.0,5.0,3-5-0,8
43,5906,0.75,1355.0,185.0,780.0,400.0,50.0,3-5-0,8
44,1825,0.62,1510.0,194.0,860.0,500.0,50.0,2-6-0,8
45,1094,0.62,1499.0,355.0,880.0,450.0,49.0,2-5-0,8
46,1997,0.5,1543.0,154.0,820.0,550.0,43.0,2-6-0,8
47,1802,0.5,1371.0,401.0,820.0,450.0,6.0,2-6-0,8
48,1769,0.5,1228.0,233.0,760.0,300.0,3.0,2-6-0,8
49,1785,0.25,1515.0,149.0,700.0,650.0,20.0,1-7-0,8
50,5126,0.25,1504.0,418.0,900.0,450.0,19.0,1-7-0,8
