Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2619,1.6599999999999999,2661.0,629.0,1320.0,950.0,6.0,10-2-0,12
2,5114,1.6599999999999999,2377.0,463.0,1100.0,1050.0,12.0,10-1-0,12
3,5086,1.5,2655.0,302.0,1280.0,1050.0,30.0,9-3-0,12
4,894,1.3300000000000001,2644.0,397.0,1400.0,950.0,4.0,8-4-0,12
5,245,1.3300000000000001,2454.0,330.0,1180.0,1000.0,24.0,8-4-0,12
6,6117,1.3300000000000001,2219.0,261.0,1360.0,650.0,9.0,8-4-0,12
7,6098,1.3300000000000001,2213.0,416.0,1160.0,750.0,18.0,8-4-0,12
8,6086,1.3300000000000001,2194.0,261.0,1160.0,700.0,24.0,8-4-0,12
9,5460,1.25,2585.0,460.0,1500.0,750.0,25.0,7-4-1,12
10,5150,1.1599999999999999,2695.0,395.0,1400.0,1050.0,5.0,7-5-0,12
11,70,1.1599999999999999,2571.0,463.0,1420.0,900.0,11.0,7-5-0,12
12,5561,1.1599999999999999,2374.0,349.0,1340.0,800.0,9.0,7-5-0,12
13,3535,1.1599999999999999,2273.0,412.0,1200.0,800.0,53.0,7-5-0,12
14,4994,1.1599999999999999,2249.0,255.0,1240.0,750.0,9.0,7-5-0,12
15,4998,1.1599999999999999,2202.0,342.0,1220.0,450.0,2.0,7-5-0,12
16,6548,1.0800000000000001,2279.0,216.0,1260.0,800.0,9.0,6-5-1,12
17,5260,1.0800000000000001,2186.0,593.0,1300.0,600.0,26.0,6-5-1,12
18,1322,1.0,2315.0,436.0,1140.0,900.0,15.0,6-6-0,12
19,5660,1.0,2304.0,271.0,1120.0,700.0,14.0,6-6-0,12
20,5524,1.0,2168.0,377.0,1240.0,750.0,3.0,6-6-0,12
21,5282,1.0,2113.0,322.0,1140.0,600.0,8.0,6-6-0,12
22,6089,1.0,1966.0,341.0,1140.0,600.0,6.0,6-6-0,12
23,6091,1.0,1911.0,292.0,1060.0,600.0,6.0,6-6-0,12
24,5215,0.82999999999999996,2254.0,330.0,1060.0,1000.0,4.0,5-7-0,12
25,5067,0.82999999999999996,2210.0,453.0,1180.0,750.0,5.0,5-7-0,12
26,322,0.82999999999999996,2194.0,319.0,1140.0,800.0,19.0,5-7-0,12
27,5697,0.82999999999999996,2001.0,330.0,1100.0,650.0,1.0,5-7-0,12
28,5713,0.82999999999999996,1970.0,327.0,1180.0,600.0,15.0,5-7-0,12
29,5084,0.82999999999999996,1790.0,255.0,960.0,550.0,5.0,5-7-0,12
30,6610,0.75,1637.0,270.0,1140.0,300.0,2.0,4-7-1,12
31,6559,0.66000000000000003,2006.0,398.0,1120.0,700.0,6.0,4-8-0,12
32,5183,0.66000000000000003,1983.0,305.0,1220.0,550.0,8.0,4-8-0,12
33,5533,0.66000000000000003,1925.0,485.0,1240.0,500.0,5.0,4-7-0,12
34,5517,0.57999999999999996,2060.0,313.0,1060.0,800.0,5.0,3-8-1,12
35,6019,0.5,2205.0,400.0,1400.0,500.0,10.0,3-9-0,12
36,5214,0.5,1899.0,307.0,1140.0,350.0,4.0,3-9-0,12
37,6583,0.40999999999999998,1637.0,320.0,1180.0,300.0,2.0,2-9-1,12
38,6631,0.33000000000000002,1570.0,339.0,900.0,500.0,10.0,2-10-0,12
