2017dal_1,Championship Subdivision Winner,frc2767,
2017dal_1,Championship Subdivision Winner,frc254,
2017dal_1,Championship Subdivision Winner,frc862,
2017dal_1,Championship Subdivision Winner,frc1676,
2017dal_17,Quality Award sponsored by Motorola Solutions Foundation,frc910,
2017dal_2,Championship Subdivision Finalist,frc4976,
2017dal_2,Championship Subdivision Finalist,frc27,
2017dal_2,Championship Subdivision Finalist,frc4678,
2017dal_2,Championship Subdivision Finalist,frc2614,
2017dal_20,Creativity Award sponsored by Xerox,frc6548,
2017dal_21,Excellence in Engineering Award sponsored by Delphi,frc2767,
2017dal_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1676,
2017dal_29,Innovation in Control Award sponsored by Rockwell Automation,frc254,
2017dal_9,Engineering Inspiration Award,frc27,
