Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1690,3.2999999999999998,3616.0,920.0,1580.0,1350.0,426.0,9-1-0,10
2,971,3.2999999999999998,3458.0,719.0,1620.0,1200.0,413.0,10-0-0,10
3,2122,2.7999999999999998,3613.0,886.0,1540.0,1350.0,463.0,6-3-1,10
4,4334,2.5,3332.0,540.0,1560.0,1350.0,97.0,8-2-0,10
5,987,2.3999999999999999,3538.0,753.0,1480.0,1450.0,408.0,6-4-0,10
6,3238,2.3999999999999999,3246.0,770.0,1580.0,1100.0,171.0,8-2-0,10
7,1671,2.2999999999999998,3235.0,437.0,1520.0,1300.0,130.0,8-2-0,10
8,2930,2.2000000000000002,3399.0,821.0,1520.0,1400.0,154.0,7-2-1,10
9,3339,2.1000000000000001,3233.0,506.0,1480.0,1150.0,198.0,6-4-0,10
10,4063,2.1000000000000001,3217.0,645.0,1460.0,1400.0,142.0,8-2-0,10
11,231,2.1000000000000001,3199.0,840.0,1560.0,1250.0,189.0,6-4-0,10
12,5468,2.0,3086.0,752.0,1340.0,1250.0,331.0,7-1-2,10
13,3925,2.0,2973.0,600.0,1520.0,1000.0,193.0,6-4-0,10
14,179,2.0,2942.0,512.0,1560.0,1000.0,97.0,7-3-0,10
15,2359,2.0,2927.0,660.0,1460.0,1150.0,157.0,6-3-1,10
16,1425,1.8999999999999999,3289.0,665.0,1600.0,1300.0,59.0,6-4-0,10
17,1746,1.8999999999999999,3288.0,598.0,1460.0,1400.0,233.0,7-3-0,10
18,4911,1.8999999999999999,3203.0,670.0,1600.0,1200.0,98.0,5-3-2,10
19,5293,1.8999999999999999,2983.0,406.0,1520.0,1200.0,88.0,6-4-0,10
20,2059,1.8999999999999999,2921.0,517.0,1480.0,1100.0,86.0,7-3-0,10
21,2992,1.8999999999999999,2913.0,831.0,1600.0,950.0,113.0,6-4-0,10
22,932,1.8,3172.0,481.0,1440.0,1300.0,142.0,5-5-0,10
23,3674,1.8,3169.0,879.0,1760.0,1100.0,54.0,5-5-0,10
24,3802,1.8,3120.0,737.0,1660.0,1150.0,65.0,5-5-0,10
25,6530,1.8,3033.0,502.0,1380.0,1250.0,133.0,6-3-1,10
26,2471,1.8,3016.0,632.0,1280.0,1050.0,441.0,4-6-0,10
27,2557,1.8,3001.0,451.0,1500.0,1300.0,46.0,6-4-0,10
28,1648,1.7,3045.0,504.0,1420.0,1200.0,175.0,5-5-0,10
29,1937,1.7,3043.0,613.0,1500.0,1250.0,98.0,5-5-0,10
30,1700,1.7,3041.0,793.0,1600.0,1150.0,66.0,5-5-0,10
31,5511,1.7,2983.0,601.0,1440.0,1100.0,153.0,6-4-0,10
32,3721,1.7,2893.0,534.0,1360.0,1250.0,58.0,7-3-0,10
33,4910,1.7,2821.0,465.0,1500.0,1100.0,31.0,6-4-0,10
34,6502,1.6000000000000001,3303.0,679.0,1440.0,1500.0,163.0,6-4-0,10
35,2556,1.6000000000000001,3137.0,591.0,1520.0,1300.0,102.0,4-4-2,10
36,3024,1.6000000000000001,3021.0,624.0,1540.0,1050.0,91.0,4-5-1,10
37,4501,1.6000000000000001,2975.0,389.0,1380.0,1250.0,85.0,5-4-1,10
38,2637,1.6000000000000001,2923.0,641.0,1560.0,1000.0,63.0,5-5-0,10
39,599,1.5,3000.0,649.0,1460.0,1200.0,115.0,5-5-0,10
40,4990,1.5,2898.0,451.0,1420.0,1300.0,18.0,6-4-0,10
41,1577,1.5,2740.0,470.0,1460.0,1050.0,55.0,4-6-0,10
42,1266,1.3999999999999999,2935.0,513.0,1480.0,1200.0,85.0,4-5-1,10
43,6443,1.3999999999999999,2866.0,560.0,1360.0,1150.0,91.0,5-5-0,10
44,3490,1.3,3162.0,625.0,1380.0,1400.0,102.0,5-5-0,10
45,3648,1.3,2956.0,442.0,1360.0,1300.0,71.0,5-5-0,10
46,2974,1.3,2945.0,727.0,1580.0,1050.0,60.0,3-6-1,10
47,6348,1.3,2911.0,645.0,1520.0,1100.0,86.0,4-6-0,10
48,3196,1.3,2901.0,652.0,1460.0,1050.0,121.0,4-6-0,10
49,5985,1.2,2977.0,544.0,1400.0,1300.0,102.0,3-6-1,10
50,5627,1.2,2975.0,708.0,1500.0,1300.0,20.0,4-6-0,10
51,3256,1.2,2940.0,570.0,1580.0,1150.0,5.0,3-7-0,10
52,4125,1.2,2936.0,569.0,1440.0,1150.0,156.0,2-7-1,10
53,5607,1.2,2727.0,595.0,1380.0,1000.0,72.0,4-6-0,10
54,6314,1.1000000000000001,2770.0,593.0,1460.0,1050.0,90.0,2-7-1,10
55,6695,1.1000000000000001,2670.0,453.0,1380.0,1000.0,70.0,4-6-0,10
56,6133,1.1000000000000001,2532.0,633.0,1400.0,850.0,52.0,3-6-1,10
57,5526,1.0,2754.0,555.0,1320.0,1150.0,99.0,3-6-1,10
58,3128,1.0,2752.0,537.0,1440.0,1000.0,62.0,3-7-0,10
59,3035,1.0,2516.0,440.0,1360.0,900.0,101.0,2-7-1,10
60,6396,0.80000000000000004,2606.0,562.0,1360.0,1000.0,101.0,1-8-1,10
61,3646,0.80000000000000004,2577.0,420.0,1360.0,950.0,47.0,2-8-0,10
62,4091,0.69999999999999996,2624.0,498.0,1300.0,950.0,124.0,1-8-1,10
63,6704,0.69999999999999996,2550.0,172.0,1240.0,1100.0,60.0,2-8-0,10
64,1902,0.59999999999999998,2897.0,638.0,1360.0,1300.0,57.0,2-8-0,10
65,6414,0.5,2578.0,501.0,1280.0,1050.0,8.0,2-7-1,10
66,1311,0.40000000000000002,2664.0,575.0,1320.0,1050.0,139.0,0-9-1,10
67,5006,0.29999999999999999,2412.0,529.0,1240.0,950.0,52.0,1-9-0,10
