2016nyrr_1,Winner,4039,
2016nyrr_1,Winner,3015,
2016nyrr_1,Winner,1360,
2016nyrr_1,Winner,3173,
2016nyrr_2,Finalist,639,
2016nyrr_2,Finalist,5406,
2016nyrr_2,Finalist,291,
