2019milan_0,District Chairman's Award,frc4776,
2019milan_1,District Event Winner,frc3707,
2019milan_1,District Event Winner,frc4776,
2019milan_1,District Event Winner,frc6085,
2019milan_10,Rookie All Star Award,frc7665,
2019milan_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc6078,
2019milan_13,Judges' Award,frc2611,
2019milan_14,Highest Rookie Seed,frc7894,
2019milan_15,Rookie Inspiration Award sponsored by National Instruments,frc7894,
2019milan_16,Industrial Design Award sponsored by General Motors,frc6591,
2019milan_17,Quality Award sponsored by Motorola Solutions Foundation,frc3658,
2019milan_18,Safety Award sponsored by Underwriters Laboratories,frc6591,
2019milan_2,District Event Finalist,frc4216,
2019milan_2,District Event Finalist,frc2611,
2019milan_2,District Event Finalist,frc6635,
2019milan_20,Creativity Award sponsored by Xerox,frc6085,
2019milan_21,Excellence in Engineering Award sponsored by Delphi,frc3707,
2019milan_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc7226,
2019milan_27,Imagery Award in honor of Jack Kamen,frc4216,
2019milan_29,Innovation in Control Award sponsored by Rockwell Automation,frc7289,
2019milan_30,Team Spirit Award sponsored by FCA Foundation,frc3668,
2019milan_71,Autonomous Award sponsored by Ford,frc6033,
2019milan_9,District Engineering Inspiration Award,frc3655,
