Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1425,1.8300000000000001,2937.0,465.0,1620.0,1050.0,37.0,10-2-0,12
2,3674,1.75,3185.0,832.0,1620.0,1250.0,20.0,10-2-0,12
3,847,1.5800000000000001,2511.0,524.0,1280.0,1000.0,31.0,9-2-0,12
4,4488,1.5,2881.0,813.0,1560.0,1000.0,101.0,9-3-0,12
5,997,1.4099999999999999,2697.0,499.0,1440.0,1050.0,17.0,8-3-0,12
6,2811,1.3300000000000001,3030.0,313.0,1360.0,1350.0,45.0,8-4-0,12
7,1540,1.3300000000000001,2843.0,579.0,1380.0,1250.0,38.0,8-4-0,12
8,5198,1.3300000000000001,2569.0,579.0,1260.0,1050.0,19.0,8-4-0,12
9,4110,1.3300000000000001,2560.0,568.0,1380.0,950.0,30.0,8-4-0,12
10,753,1.3300000000000001,2353.0,456.0,1060.0,1050.0,93.0,8-4-0,12
11,2550,1.1599999999999999,2984.0,466.0,1460.0,1300.0,14.0,7-5-0,12
12,5970,1.1599999999999999,2733.0,445.0,1220.0,1200.0,3.0,7-5-0,12
13,5468,1.1599999999999999,2721.0,514.0,1320.0,1150.0,31.0,7-5-0,12
14,6445,1.1599999999999999,2593.0,430.0,1180.0,1200.0,18.0,7-5-0,12
15,4051,1.1599999999999999,2402.0,520.0,1200.0,900.0,22.0,7-5-0,12
16,957,1.0800000000000001,2649.0,469.0,1420.0,1050.0,9.0,6-6-0,12
17,2374,1.0800000000000001,2607.0,524.0,1440.0,750.0,22.0,6-6-0,12
18,2990,1.0,2752.0,468.0,1380.0,1100.0,57.0,6-6-0,12
19,4043,1.0,2605.0,749.0,1360.0,950.0,20.0,6-6-0,12
20,4662,1.0,2310.0,405.0,1180.0,850.0,0.0,6-6-0,12
21,955,1.0,2310.0,390.0,1200.0,900.0,20.0,6-6-0,12
22,4057,0.91000000000000003,2381.0,451.0,1220.0,950.0,11.0,5-7-0,12
23,5085,0.82999999999999996,2452.0,574.0,1340.0,900.0,7.0,5-7-0,12
24,3673,0.82999999999999996,2292.0,410.0,1160.0,900.0,22.0,5-7-0,12
25,6696,0.82999999999999996,2170.0,354.0,1240.0,800.0,15.0,5-7-0,12
26,2898,0.82999999999999996,2005.0,446.0,1140.0,600.0,20.0,5-7-0,12
27,4127,0.82999999999999996,1408.0,196.0,880.0,400.0,8.0,5-3-0,12
28,6442,0.66000000000000003,2216.0,515.0,1240.0,800.0,11.0,4-8-0,12
29,1510,0.66000000000000003,1812.0,423.0,1180.0,450.0,12.0,4-8-0,12
30,4692,0.5,2345.0,313.0,1100.0,950.0,15.0,3-8-0,12
31,2002,0.5,1954.0,333.0,1060.0,700.0,29.0,3-8-0,12
32,2521,0.40999999999999998,2169.0,708.0,1380.0,550.0,9.0,2-10-0,12
33,4132,0.33000000000000002,2012.0,448.0,1140.0,700.0,17.0,2-10-0,12
34,6456,0.33000000000000002,1859.0,461.0,1060.0,600.0,14.0,2-10-0,12
35,1571,0.33000000000000002,1841.0,385.0,1000.0,650.0,11.0,2-10-0,12
36,3131,0.16,1589.0,297.0,940.0,450.0,9.0,1-9-0,12
