Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,2056,33.0,402.0,215.0,834.0,510.0,8-1-0,9
2,118,32.0,415.0,245.0,783.0,505.0,8-1-0,9
3,1114,31.0,402.0,245.0,680.0,500.0,7-2-0,9
4,195,31.0,394.0,215.0,812.0,490.0,6-2-1,9
5,3620,31.0,314.0,230.0,614.0,500.0,8-1-0,9
6,1619,30.0,391.0,200.0,702.0,490.0,7-2-0,9
7,217,30.0,374.0,205.0,650.0,505.0,8-1-0,9
8,2481,30.0,346.0,165.0,768.0,465.0,7-2-0,9
9,45,30.0,312.0,165.0,622.0,470.0,7-2-0,9
10,2771,29.0,324.0,180.0,620.0,495.0,7-2-0,9
11,2451,28.0,409.0,205.0,692.0,535.0,6-3-0,9
12,67,28.0,380.0,260.0,750.0,505.0,6-3-0,9
13,2052,27.0,411.0,155.0,720.0,475.0,6-3-0,9
14,225,27.0,382.0,215.0,793.0,490.0,6-3-0,9
15,3641,27.0,340.0,180.0,690.0,485.0,6-3-0,9
16,3683,27.0,296.0,210.0,557.0,530.0,6-3-0,9
17,1806,26.0,376.0,170.0,738.0,465.0,6-3-0,9
18,1747,25.0,366.0,185.0,695.0,465.0,6-3-0,9
19,179,25.0,324.0,230.0,618.0,470.0,5-4-0,9
20,868,25.0,321.0,180.0,740.0,460.0,6-3-0,9
21,503,25.0,314.0,225.0,676.0,490.0,5-4-0,9
22,5254,25.0,310.0,210.0,656.0,490.0,5-4-0,9
23,330,24.0,346.0,220.0,678.0,470.0,5-4-0,9
24,494,24.0,340.0,195.0,519.0,485.0,6-3-0,9
25,3538,24.0,332.0,175.0,602.0,490.0,5-4-0,9
26,4587,23.0,381.0,155.0,718.0,485.0,4-5-0,9
27,2502,23.0,314.0,235.0,586.0,485.0,4-5-0,9
28,71,23.0,256.0,190.0,475.0,470.0,5-4-0,9
29,133,22.0,362.0,160.0,634.0,485.0,5-4-0,9
30,1241,22.0,342.0,125.0,627.0,485.0,4-5-0,9
31,27,22.0,327.0,195.0,401.0,515.0,5-4-0,9
32,1058,22.0,314.0,220.0,533.0,490.0,5-4-0,9
33,2338,22.0,307.0,170.0,625.0,505.0,4-5-0,9
34,4039,21.0,390.0,160.0,544.0,505.0,3-5-1,9
35,3130,21.0,387.0,160.0,592.0,500.0,5-4-0,9
36,1024,21.0,330.0,180.0,578.0,480.0,3-6-0,9
37,1511,21.0,327.0,190.0,467.0,505.0,3-6-0,9
38,2590,21.0,322.0,180.0,600.0,490.0,4-5-0,9
39,1731,21.0,318.0,140.0,574.0,460.0,4-5-0,9
40,16,21.0,306.0,185.0,561.0,500.0,4-4-1,9
41,3314,21.0,277.0,210.0,488.0,485.0,4-5-0,9
42,624,21.0,270.0,150.0,617.0,465.0,3-6-0,9
43,2614,20.0,342.0,195.0,552.0,480.0,4-5-0,9
44,1023,20.0,314.0,225.0,581.0,495.0,4-4-1,9
45,1746,20.0,279.0,190.0,516.0,460.0,3-6-0,9
46,3824,19.0,374.0,130.0,660.0,490.0,3-6-0,9
47,2013,19.0,328.0,170.0,590.0,460.0,4-5-0,9
48,2468,19.0,320.0,135.0,477.0,490.0,4-5-0,9
49,1086,19.0,307.0,165.0,542.0,510.0,4-5-0,9
50,1310,19.0,304.0,190.0,468.0,485.0,3-6-0,9
51,1257,19.0,304.0,165.0,476.0,480.0,3-6-0,9
52,1405,19.0,300.0,140.0,444.0,485.0,4-5-0,9
53,33,18.0,324.0,215.0,613.0,500.0,3-6-0,9
54,5460,18.0,294.0,180.0,536.0,465.0,3-6-0,9
55,910,17.0,318.0,165.0,519.0,455.0,3-5-1,9
56,245,17.0,310.0,155.0,542.0,500.0,2-6-1,9
57,1718,17.0,297.0,225.0,513.0,475.0,3-6-0,9
58,1529,17.0,294.0,160.0,450.0,465.0,3-6-0,9
59,3481,17.0,292.0,185.0,571.0,445.0,3-6-0,9
60,3015,17.0,289.0,145.0,425.0,465.0,4-5-0,9
61,1675,17.0,285.0,135.0,531.0,480.0,3-6-0,9
62,20,17.0,278.0,155.0,538.0,440.0,3-6-0,9
63,1720,16.0,316.0,165.0,476.0,485.0,3-6-0,9
64,1640,15.0,265.0,195.0,442.0,465.0,2-7-0,9
65,233,15.0,247.0,120.0,362.0,425.0,2-6-0,9
66,4967,14.0,292.0,155.0,434.0,475.0,2-7-0,9
67,461,14.0,260.0,135.0,500.0,445.0,2-7-0,9
68,234,13.0,278.0,175.0,457.0,465.0,1-8-0,9
69,2826,12.0,294.0,175.0,390.0,465.0,2-7-0,9
