2015nyny_0,Regional Chairman's Award,frc375,
2015nyny_1,Regional Winners,frc1884,
2015nyny_1,Regional Winners,frc2344,
2015nyny_1,Regional Winners,frc1796,
2015nyny_10,Rookie All Star Award,frc5421,
2015nyny_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc694,
2015nyny_13,Judges' Award,frc5289,
2015nyny_14,Highest Rookie Seed,frc5773,
2015nyny_15,Rookie Inspiration Award,frc5599,
2015nyny_16,Industrial Design Award sponsored by General Motors,frc1860,
2015nyny_17,Quality Award sponsored by Motorola,frc354,
2015nyny_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc810,
2015nyny_2,Regional Finalists,frc694,
2015nyny_2,Regional Finalists,frc354,
2015nyny_2,Regional Finalists,frc271,
2015nyny_20,Creativity Award sponsored by Xerox,frc3171,
2015nyny_21,Excellence in Engineering Award sponsored by Delphi,frc2344,
2015nyny_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1660,
2015nyny_27,Imagery Award in honor of Jack Kamen,frc1796,
2015nyny_29,Innovation in Control Award sponsored by Rockwell Automation,frc3419,
2015nyny_3,Woodie Flowers Finalist Award,frc395,Reuben Bridges
2015nyny_30,Team Spirit Award sponsored by Chrysler,frc810,
2015nyny_4,FIRST Dean's List Finalist Award,frc1860,Maira Pires
2015nyny_4,FIRST Dean's List Finalist Award,frc694,Yubin Kim
2015nyny_5,Volunteer of the Year,frc694,Jeanne Boyarsky
2015nyny_9,Regional Engineering Inspiration Award,frc2601,
