Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,4564,45.0,335.0,290.0,631.0,685.0,11-1-0,12
2,125,42.0,420.0,250.0,668.0,645.0,11-1-0,12
3,1519,42.0,407.0,190.0,680.0,655.0,11-1-0,12
4,133,42.0,384.0,305.0,573.0,635.0,10-2-0,12
5,1153,41.0,364.0,195.0,484.0,745.0,9-3-0,12
6,126,40.0,358.0,310.0,471.0,635.0,8-4-0,12
7,319,38.0,424.0,255.0,517.0,655.0,8-4-0,12
8,1124,38.0,375.0,280.0,391.0,660.0,10-2-0,12
9,166,37.0,425.0,205.0,536.0,685.0,9-3-0,12
10,177,37.0,408.0,240.0,576.0,655.0,9-3-0,12
11,195,36.0,425.0,215.0,669.0,660.0,9-3-0,12
12,4905,36.0,382.0,220.0,393.0,740.0,7-5-0,12
13,2067,35.0,457.0,180.0,530.0,690.0,9-3-0,12
14,230,35.0,438.0,195.0,660.0,685.0,8-4-0,12
15,246,35.0,407.0,180.0,449.0,690.0,7-5-0,12
16,4055,35.0,384.0,205.0,487.0,665.0,7-5-0,12
17,6153,35.0,335.0,195.0,419.0,650.0,7-5-0,12
18,2064,34.0,365.0,300.0,405.0,660.0,7-5-0,12
19,228,33.0,367.0,215.0,314.0,685.0,6-6-0,12
20,5687,33.0,359.0,185.0,436.0,645.0,6-6-0,12
21,4048,33.0,335.0,210.0,540.0,655.0,6-6-0,12
22,172,33.0,325.0,245.0,426.0,665.0,6-6-0,12
23,176,33.0,318.0,280.0,553.0,630.0,7-5-0,12
24,2370,32.0,329.0,205.0,424.0,660.0,6-6-0,12
25,2648,32.0,327.0,195.0,502.0,630.0,6-6-0,12
26,2168,31.0,397.0,210.0,546.0,675.0,6-6-0,12
27,1768,31.0,389.0,295.0,492.0,655.0,6-6-0,12
28,78,31.0,379.0,210.0,508.0,650.0,6-6-0,12
29,1729,31.0,373.0,220.0,442.0,670.0,5-7-0,12
30,175,31.0,324.0,275.0,450.0,635.0,6-6-0,12
31,5846,31.0,323.0,240.0,348.0,665.0,7-5-0,12
32,3467,31.0,319.0,180.0,540.0,640.0,7-5-0,12
33,4176,30.0,390.0,210.0,446.0,660.0,5-7-0,12
34,558,30.0,360.0,275.0,495.0,680.0,6-6-0,12
35,1058,30.0,350.0,265.0,447.0,670.0,5-7-0,12
36,5813,30.0,348.0,180.0,462.0,680.0,5-7-0,12
37,1735,29.0,388.0,200.0,437.0,665.0,5-7-0,12
38,999,29.0,384.0,175.0,453.0,620.0,6-5-0,12
39,238,29.0,371.0,195.0,375.0,730.0,5-7-0,12
40,1099,29.0,363.0,225.0,376.0,690.0,5-7-0,12
41,5686,29.0,362.0,205.0,391.0,670.0,5-7-0,12
42,1277,28.0,400.0,215.0,405.0,675.0,5-7-0,12
43,155,28.0,374.0,230.0,438.0,650.0,6-6-0,12
44,1699,28.0,369.0,235.0,475.0,640.0,5-7-0,12
45,4557,28.0,338.0,245.0,342.0,675.0,5-7-0,12
46,88,28.0,332.0,185.0,448.0,640.0,5-7-0,12
47,1100,28.0,322.0,195.0,395.0,655.0,5-7-0,12
48,4761,28.0,307.0,180.0,382.0,665.0,5-7-0,12
49,181,27.0,348.0,200.0,398.0,695.0,4-8-0,12
50,2876,26.0,338.0,195.0,345.0,675.0,4-8-0,12
51,811,26.0,267.0,210.0,388.0,605.0,4-8-0,12
52,2877,25.0,429.0,175.0,470.0,640.0,6-6-0,12
53,885,25.0,381.0,190.0,335.0,685.0,4-8-0,12
54,839,25.0,348.0,195.0,423.0,650.0,3-9-0,12
55,3461,25.0,348.0,190.0,378.0,650.0,4-8-0,12
56,467,25.0,322.0,240.0,370.0,655.0,4-8-0,12
57,2084,23.0,345.0,150.0,352.0,645.0,3-9-0,12
58,4909,23.0,329.0,210.0,532.0,635.0,3-9-0,12
59,1831,22.0,345.0,140.0,367.0,665.0,4-8-0,12
60,95,22.0,322.0,195.0,297.0,630.0,3-9-0,12
61,5962,21.0,373.0,175.0,364.0,675.0,2-10-0,12
62,5563,20.0,280.0,195.0,323.0,650.0,2-10-0,12
63,1512,17.0,233.0,230.0,245.0,590.0,2-10-0,12
