Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,973,38.0,426.0,200.0,600.0,550.0,10-0-0,10
2,2590,33.0,330.0,190.0,525.0,540.0,8-1-1,10
3,225,32.0,357.0,190.0,502.0,555.0,8-2-0,10
4,5895,32.0,334.0,175.0,572.0,530.0,8-2-0,10
5,2122,32.0,320.0,235.0,503.0,515.0,8-2-0,10
6,1718,32.0,288.0,180.0,507.0,535.0,9-1-0,10
7,1024,31.0,339.0,155.0,558.0,550.0,7-3-0,10
8,2052,31.0,328.0,220.0,477.0,520.0,8-2-0,10
9,1918,31.0,323.0,225.0,512.0,545.0,8-2-0,10
10,2137,30.0,372.0,170.0,415.0,565.0,8-2-0,10
11,1619,30.0,353.0,170.0,451.0,525.0,7-3-0,10
12,610,30.0,260.0,220.0,507.0,515.0,7-3-0,10
13,4264,29.0,316.0,155.0,411.0,545.0,7-3-0,10
14,1137,29.0,304.0,180.0,311.0,545.0,7-3-0,10
15,41,28.0,346.0,150.0,548.0,540.0,7-3-0,10
16,5907,28.0,314.0,170.0,350.0,550.0,7-3-0,10
17,3352,28.0,280.0,175.0,331.0,540.0,7-3-0,10
18,2485,27.0,326.0,185.0,470.0,525.0,6-3-1,10
19,4028,27.0,304.0,210.0,405.0,545.0,6-4-0,10
20,319,27.0,304.0,165.0,425.0,545.0,7-3-0,10
21,2474,27.0,274.0,140.0,398.0,550.0,7-3-0,10
22,5663,26.0,314.0,180.0,392.0,540.0,7-3-0,10
23,4362,26.0,301.0,190.0,364.0,540.0,5-3-2,10
24,2486,26.0,293.0,165.0,421.0,530.0,6-4-0,10
25,2996,26.0,274.0,120.0,418.0,540.0,6-4-0,10
26,2771,25.0,330.0,190.0,456.0,490.0,7-3-0,10
27,2655,25.0,298.0,200.0,322.0,540.0,5-5-0,10
28,1126,25.0,288.0,155.0,327.0,545.0,5-5-0,10
29,2403,25.0,268.0,175.0,393.0,535.0,5-5-0,10
30,904,25.0,266.0,250.0,275.0,565.0,6-4-0,10
31,1533,24.0,236.0,210.0,347.0,510.0,6-4-0,10
32,1987,23.0,369.0,135.0,437.0,545.0,5-5-0,10
33,525,23.0,358.0,180.0,422.0,530.0,5-5-0,10
34,5712,23.0,309.0,160.0,320.0,550.0,5-4-1,10
35,5167,23.0,283.0,165.0,287.0,560.0,4-5-1,10
36,2445,23.0,272.0,135.0,322.0,575.0,6-4-0,10
37,2067,22.0,326.0,140.0,477.0,555.0,5-5-0,10
38,5913,22.0,294.0,155.0,293.0,550.0,5-4-1,10
39,3688,22.0,294.0,145.0,365.0,540.0,5-5-0,10
40,1258,21.0,312.0,150.0,362.0,530.0,4-6-0,10
41,233,21.0,300.0,175.0,364.0,520.0,3-7-0,10
42,868,20.0,338.0,200.0,482.0,550.0,3-6-1,10
43,3538,20.0,287.0,110.0,458.0,505.0,4-5-0,10
44,4131,20.0,286.0,180.0,381.0,510.0,4-6-0,10
45,3970,20.0,258.0,185.0,446.0,480.0,5-5-0,10
46,2978,20.0,241.0,130.0,289.0,490.0,5-5-0,10
47,3824,19.0,344.0,140.0,439.0,545.0,4-6-0,10
48,4026,19.0,332.0,140.0,302.0,560.0,3-6-1,10
49,135,19.0,291.0,170.0,356.0,525.0,4-5-1,10
50,1939,19.0,253.0,175.0,281.0,505.0,3-6-1,10
51,60,19.0,252.0,130.0,271.0,515.0,5-5-0,10
52,2202,19.0,228.0,130.0,330.0,495.0,4-6-0,10
53,1625,18.0,320.0,195.0,372.0,535.0,3-7-0,10
54,6098,18.0,294.0,130.0,339.0,590.0,3-7-0,10
55,296,18.0,290.0,140.0,259.0,520.0,4-6-0,10
56,2526,18.0,254.0,160.0,295.0,495.0,5-5-0,10
57,5084,17.0,290.0,150.0,291.0,545.0,3-7-0,10
58,746,17.0,287.0,130.0,265.0,535.0,3-7-0,10
59,11,17.0,261.0,120.0,277.0,510.0,3-7-0,10
60,4592,17.0,258.0,115.0,207.0,540.0,3-7-0,10
61,1156,17.0,242.0,120.0,332.0,495.0,3-7-0,10
62,4135,17.0,226.0,125.0,338.0,485.0,3-7-0,10
63,5572,17.0,166.0,200.0,293.0,475.0,3-7-0,10
64,5332,16.0,263.0,135.0,266.0,545.0,2-8-0,10
65,4121,16.0,243.0,125.0,205.0,495.0,3-6-0,10
66,1159,15.0,288.0,125.0,241.0,540.0,2-8-0,10
67,51,15.0,288.0,100.0,193.0,550.0,3-7-0,10
68,5897,15.0,273.0,140.0,225.0,520.0,3-7-0,10
69,5454,15.0,246.0,130.0,259.0,525.0,3-7-0,10
70,6144,14.0,290.0,160.0,254.0,560.0,2-8-0,10
71,3021,14.0,246.0,120.0,313.0,495.0,2-8-0,10
72,6025,12.0,272.0,135.0,345.0,495.0,2-8-0,10
73,2761,12.0,270.0,145.0,247.0,510.0,2-8-0,10
74,5879,10.0,240.0,125.0,231.0,480.0,1-8-0,10
75,1369,10.0,216.0,100.0,199.0,455.0,1-8-1,10
