2017nyhvr_1,Winner,2869,
2017nyhvr_1,Winner,333,
2017nyhvr_1,Winner,806,
2017nyhvr_2,Finalist,5599,
2017nyhvr_2,Finalist,5943,
2017nyhvr_2,Finalist,5123,
