2015mdcp_0,Regional Chairman's Award,frc1629,
2015mdcp_1,Regional Winners,frc1690,
2015mdcp_1,Regional Winners,frc2363,
2015mdcp_1,Regional Winners,frc4050,
2015mdcp_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc888,
2015mdcp_13,Judges' Award,frc1915,
2015mdcp_16,Industrial Design Award sponsored by General Motors,frc79,
2015mdcp_17,Quality Award sponsored by Motorola,frc1389,
2015mdcp_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc2642,
2015mdcp_2,Regional Finalists,frc2534,
2015mdcp_2,Regional Finalists,frc836,
2015mdcp_2,Regional Finalists,frc1610,
2015mdcp_20,Creativity Award sponsored by Xerox,frc836,
2015mdcp_21,Excellence in Engineering Award sponsored by Delphi,frc1690,
2015mdcp_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1629,
2015mdcp_27,Imagery Award in honor of Jack Kamen,frc1086,
2015mdcp_29,Innovation in Control Award sponsored by Rockwell Automation,frc2363,
2015mdcp_3,Woodie Flowers Finalist Award,frc2638,John Motchkavitz
2015mdcp_30,Team Spirit Award sponsored by Chrysler,frc4945,
2015mdcp_4,FIRST Dean's List Finalist Award,frc1629,Alexandra Miller
2015mdcp_4,FIRST Dean's List Finalist Award,frc3941,Jonathan Ciavolino
2015mdcp_5,Volunteer of the Year,,Robert Mohr
2015mdcp_9,Regional Engineering Inspiration Award,frc4945,
