2010li_0,Regional Chairman's Award,frc2638,
2010li_1,Winner,frc271,
2010li_1,Winner,frc358,
2010li_1,Winner,frc263,
2010li_10,Rookie All Star Award,frc3137,
2010li_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc358,
2010li_12,Coopertition Award,frc271,
2010li_13,Judges Award,frc884,
2010li_14,Highest Rookie Seed,frc3137,
2010li_15,Rookie Inspiration Award,frc3171,
2010li_16,Industrial Design sponsored by General Motors,frc870,
2010li_17,Quality Award sponsored by Motorola,frc1803,
2010li_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc2638,
2010li_2,Finalist,frc514,
2010li_2,Finalist,frc870,
2010li_2,Finalist,frc3171,
2010li_2,Finalist,frc1546,
2010li_20,Creativity Award sponsored by Xerox,frc1606,
2010li_21,Engineering Excellence Award sponsored by Delphi,frc271,
2010li_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1601,
2010li_27,Imagery Award in honor of Jack Kamen,frc1626,
2010li_29,Innovation in Control Award sponsored by Rockwell Automation,frc2641,
2010li_3,Woodie Flowers Award,frc353,"Mr. Alan Rappaport, Trio Hardware/Ausco Inc./MITEQ & Plainview-Old Bethpage JFK High School"
2010li_30,Team Spirit Award sponsored by Chrysler,frc564,
2010li_31,Website Award,frc353,
2010li_4,FIRST Dean's List Finalist Award,frc2161,Brian Jaworski
2010li_4,FIRST Dean's List Finalist Award,frc3171,Nick Panzarino
2010li_5,Outstanding Volunteer of the Year,,Lorraine Greenward and Pat Hughes
2010li_9,Engineering Inspiration,frc533,
