2016mrcmp_0,Regional Chairman's Award,frc321,
2016mrcmp_0,Regional Chairman's Award,frc1923,
2016mrcmp_1,District Championship Winner,frc225,
2016mrcmp_1,District Championship Winner,frc341,
2016mrcmp_1,District Championship Winner,frc1257,
2016mrcmp_10,District Championship Rookie All Star Award,frc6016,
2016mrcmp_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc303,
2016mrcmp_13,Judges' Award,frc5401,
2016mrcmp_14,Highest Rookie Seed,frc5895,
2016mrcmp_15,Rookie Inspiration Award sponsored by National Instruments,frc5938,
2016mrcmp_16,Industrial Design Award sponsored by General Motors,frc225,
2016mrcmp_17,Quality Award sponsored by Motorola Solutions Foundation,frc869,
2016mrcmp_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc3637,
2016mrcmp_2,District Championship Finalist,frc3314,
2016mrcmp_2,District Championship Finalist,frc25,
2016mrcmp_2,District Championship Finalist,frc1089,
2016mrcmp_20,Creativity Award sponsored by Xerox,frc365,
2016mrcmp_21,Excellence in Engineering Award sponsored by Delphi,frc2607,
2016mrcmp_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1712,
2016mrcmp_27,Imagery Award in honor of Jack Kamen,frc5113,
2016mrcmp_29,Innovation in Control Award sponsored by Rockwell Automation,frc341,
2016mrcmp_3,Woodie Flowers Finalist Award,frc365,Carol Perrotto
2016mrcmp_30,Team Spirit Award sponsored by FCA Foundation,frc5666,
2016mrcmp_4,FIRST Dean's List Finalist Award,frc708,Thomas Abraham
2016mrcmp_4,FIRST Dean's List Finalist Award,frc365,Joshua Gross
2016mrcmp_4,FIRST Dean's List Finalist Award,frc1676,Kayla Vincent
2016mrcmp_4,FIRST Dean's List Finalist Award,frc225,Adam Wolnikowski
2016mrcmp_5,Volunteer of the Year,frc708,Eric Zygmont
2016mrcmp_9,Regional Engineering Inspiration Award,frc1218,
2016mrcmp_9,Regional Engineering Inspiration Award,frc1676,
