Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,5293,2.0,2381.0,326.0,1300.0,850.0,16.0,11-0-0,11
2,6705,1.54,2186.0,439.0,1380.0,600.0,6.0,8-3-0,11
3,3815,1.45,1953.0,209.0,980.0,750.0,18.0,8-3-0,11
4,832,1.45,1932.0,190.0,1020.0,750.0,2.0,8-3-0,11
5,3998,1.45,1778.0,388.0,1120.0,500.0,3.0,8-3-0,11
6,4235,1.45,1485.0,245.0,1000.0,350.0,0.0,8-3-0,11
7,2415,1.3600000000000001,2252.0,486.0,1320.0,700.0,2.0,7-4-0,11
8,5608,1.27,1879.0,250.0,1080.0,650.0,14.0,7-4-0,11
9,4749,1.27,1702.0,251.0,1040.0,500.0,2.0,7-4-0,11
10,6471,1.27,1677.0,192.0,980.0,450.0,2.0,7-4-0,11
11,6340,1.1799999999999999,1980.0,320.0,1100.0,650.0,15.0,6-4-1,11
12,4516,1.1799999999999999,1616.0,110.0,1040.0,350.0,1.0,6-4-1,11
13,1311,1.0900000000000001,1952.0,149.0,960.0,800.0,52.0,6-5-0,11
14,6023,1.0900000000000001,1577.0,262.0,1000.0,400.0,7.0,6-5-0,11
15,4080,1.0900000000000001,1518.0,151.0,1020.0,400.0,3.0,6-5-0,11
16,6712,1.0900000000000001,1442.0,196.0,940.0,350.0,17.0,6-5-0,11
17,2974,1.0,2026.0,185.0,1100.0,750.0,1.0,5-6-0,11
18,4701,1.0,1515.0,315.0,1020.0,350.0,0.0,5-5-1,11
19,5900,0.90000000000000002,1753.0,207.0,860.0,700.0,18.0,5-6-0,11
20,5132,0.90000000000000002,1743.0,302.0,1140.0,450.0,3.0,5-6-0,11
21,3344,0.90000000000000002,1531.0,118.0,840.0,550.0,6.0,5-6-0,11
22,5109,0.90000000000000002,1460.0,190.0,1020.0,300.0,5.0,4-5-2,11
23,3318,0.90000000000000002,1435.0,200.0,860.0,350.0,5.0,5-6-0,11
24,4195,0.90000000000000002,1411.0,200.0,880.0,450.0,1.0,4-5-2,11
25,1771,0.71999999999999997,1564.0,240.0,1040.0,300.0,14.0,4-7-0,11
26,3329,0.71999999999999997,1435.0,133.0,960.0,250.0,5.0,4-7-0,11
27,4459,0.71999999999999997,1363.0,123.0,940.0,350.0,8.0,4-7-0,11
28,6341,0.71999999999999997,1352.0,127.0,840.0,350.0,2.0,4-7-0,11
29,4509,0.63,1429.0,236.0,800.0,400.0,4.0,3-7-1,11
30,5536,0.63,1347.0,257.0,960.0,250.0,7.0,3-7-1,11
31,6139,0.63,1089.0,79.0,760.0,200.0,4.0,3-7-1,11
32,4193,0.54000000000000004,1378.0,255.0,900.0,350.0,3.0,3-8-0,11
33,1414,0.54000000000000004,1161.0,270.0,860.0,150.0,6.0,3-8-0,11
34,5219,0.45000000000000001,1392.0,185.0,980.0,250.0,2.0,2-8-1,11
35,6715,0.27000000000000002,1122.0,262.0,860.0,150.0,2.0,1-9-1,11
