2017gadal_f1m1,frc1771,frc2415,frc2974,frc6340,frc3998,frc5900,185,236
2017gadal_f1m2,frc1771,frc2415,frc2974,frc6340,frc3998,frc5900,255,211
2017gadal_f1m3,frc1771,frc2415,frc2974,frc6340,frc3998,frc5900,445,206
2017gadal_qf1m1,frc3329,frc5293,frc6705,frc4516,frc6471,frc6712,160,135
2017gadal_qf1m2,frc3329,frc5293,frc6705,frc4516,frc6471,frc6712,250,95
2017gadal_qf2m1,frc4701,frc4235,frc4080,frc2974,frc2415,frc1771,145,260
2017gadal_qf2m2,frc4701,frc4235,frc4080,frc2974,frc2415,frc1771,140,280
2017gadal_qf3m1,frc4459,frc3815,frc832,frc6023,frc4749,frc5132,235,330
2017gadal_qf3m2,frc4459,frc3815,frc832,frc6023,frc4749,frc5132,140,255
2017gadal_qf4m1,frc5900,frc3998,frc6340,frc1311,frc5608,frc5109,211,166
2017gadal_qf4m2,frc5900,frc3998,frc6340,frc1311,frc5608,frc5109,166,125
2017gadal_qm1,frc5219,frc6715,frc5109,frc5536,frc4195,frc4509,85,85
2017gadal_qm10,frc5132,frc5293,frc4080,frc4235,frc3344,frc5109,186,95
2017gadal_qm11,frc3815,frc832,frc1771,frc4701,frc5219,frc6705,220,165
2017gadal_qm12,frc6340,frc5536,frc3998,frc4195,frc6023,frc6139,155,5
2017gadal_qm13,frc832,frc6715,frc5293,frc5608,frc4459,frc4080,145,90
2017gadal_qm14,frc4701,frc3815,frc4509,frc5132,frc1311,frc4749,55,142
2017gadal_qm15,frc6471,frc1771,frc3318,frc3998,frc6023,frc5109,85,95
2017gadal_qm16,frc6712,frc6139,frc1414,frc2974,frc6705,frc2415,45,345
2017gadal_qm17,frc5219,frc4235,frc6341,frc4516,frc4193,frc3344,95,50
2017gadal_qm18,frc6340,frc5900,frc2974,frc3329,frc5293,frc4459,195,233
2017gadal_qm19,frc4235,frc3998,frc5608,frc3815,frc1414,frc5109,160,90
2017gadal_qm2,frc4193,frc6471,frc5900,frc4235,frc6023,frc3815,50,90
2017gadal_qm20,frc4701,frc6023,frc5132,frc6139,frc6715,frc6341,210,45
2017gadal_qm21,frc5536,frc6712,frc6471,frc832,frc4516,frc3329,97,95
2017gadal_qm22,frc1771,frc4509,frc6705,frc1311,frc4080,frc3344,175,197
2017gadal_qm23,frc4749,frc6340,frc4193,frc4195,frc2415,frc5900,140,210
2017gadal_qm24,frc3318,frc5132,frc6705,frc5536,frc5219,frc3329,185,95
2017gadal_qm25,frc6139,frc4459,frc5109,frc1414,frc3344,frc6471,80,50
2017gadal_qm26,frc2974,frc4516,frc3815,frc2415,frc4509,frc5293,235,251
2017gadal_qm27,frc4195,frc4193,frc6712,frc1771,frc1311,frc5608,85,248
2017gadal_qm28,frc4080,frc3318,frc4701,frc5900,frc3998,frc5219,100,95
