Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2168,1.9099999999999999,3630.0,775.0,1840.0,1450.0,10.0,9-3-0,12
2,4176,1.75,3151.0,851.0,1540.0,1300.0,56.0,10-2-0,12
3,125,1.6599999999999999,3129.0,592.0,1300.0,1300.0,349.0,7-5-0,12
4,1153,1.5800000000000001,3294.0,731.0,1660.0,1350.0,19.0,9-3-0,12
5,5846,1.5800000000000001,3217.0,482.0,1500.0,1400.0,2.0,9-3-0,12
6,78,1.5800000000000001,3199.0,540.0,1520.0,1400.0,9.0,8-3-1,12
7,1757,1.5800000000000001,3093.0,624.0,1380.0,1400.0,43.0,9-3-0,12
8,121,1.4099999999999999,3089.0,628.0,1500.0,1350.0,44.0,7-5-0,12
9,69,1.3300000000000001,3126.0,594.0,1340.0,1550.0,11.0,8-4-0,12
10,5000,1.3300000000000001,3036.0,593.0,1380.0,1350.0,26.0,8-4-0,12
11,3719,1.25,3152.0,652.0,1600.0,1350.0,2.0,6-5-1,12
12,1786,1.25,2819.0,659.0,1320.0,1200.0,49.0,7-5-0,12
13,2262,1.25,2726.0,639.0,1320.0,1150.0,31.0,7-4-0,12
14,6620,1.1599999999999999,3087.0,472.0,1380.0,1400.0,2.0,7-5-0,12
15,126,1.1599999999999999,2930.0,658.0,1560.0,1150.0,10.0,7-5-0,12
16,1124,1.1599999999999999,2636.0,572.0,1380.0,1000.0,6.0,7-4-0,12
17,190,1.0800000000000001,3387.0,784.0,1600.0,1400.0,27.0,6-5-1,12
18,1277,1.0800000000000001,2991.0,559.0,1480.0,1150.0,56.0,6-6-0,12
19,4048,1.0800000000000001,2632.0,452.0,1300.0,1100.0,2.0,6-4-1,12
20,3466,1.0800000000000001,2596.0,465.0,1260.0,1100.0,41.0,6-5-0,12
21,2877,1.0,2951.0,541.0,1480.0,1250.0,11.0,6-6-0,12
22,88,1.0,2655.0,575.0,1380.0,1000.0,5.0,6-5-0,12
23,5112,0.91000000000000003,2917.0,771.0,1600.0,1050.0,42.0,5-7-0,12
24,1350,0.91000000000000003,2913.0,787.0,1440.0,1250.0,8.0,5-6-1,12
25,157,0.91000000000000003,2886.0,715.0,1420.0,1150.0,1.0,5-6-1,12
26,1100,0.91000000000000003,2805.0,682.0,1480.0,1050.0,50.0,5-7-0,12
27,4097,0.91000000000000003,2748.0,472.0,1380.0,1100.0,3.0,5-6-1,12
28,176,0.91000000000000003,2571.0,339.0,1340.0,1000.0,6.0,5-5-1,12
29,1099,0.82999999999999996,2776.0,600.0,1340.0,1150.0,16.0,5-7-0,12
30,467,0.82999999999999996,2587.0,402.0,1320.0,1050.0,2.0,5-7-0,12
31,4151,0.82999999999999996,2318.0,527.0,1320.0,800.0,33.0,4-7-1,12
32,5856,0.75,2772.0,502.0,1380.0,1150.0,62.0,4-8-0,12
33,6617,0.75,2653.0,597.0,1460.0,900.0,3.0,4-8-0,12
34,1768,0.75,2647.0,390.0,1400.0,1050.0,2.0,4-8-0,12
35,2079,0.66000000000000003,2800.0,424.0,1200.0,1350.0,55.0,3-8-1,12
36,2064,0.66000000000000003,2525.0,703.0,1500.0,800.0,5.0,4-8-0,12
37,6731,0.57999999999999996,2303.0,512.0,1120.0,850.0,43.0,3-6-0,12
38,1973,0.5,2431.0,466.0,1260.0,1000.0,1.0,3-9-0,12
39,4796,0.40999999999999998,2214.0,520.0,1240.0,700.0,4.0,2-8-1,12
40,3525,0.33000000000000002,2388.0,366.0,1260.0,900.0,48.0,1-11-0,12
41,3780,0.25,2178.0,397.0,1160.0,800.0,23.0,1-10-1,12
