Rank,Team,Qual Avg,Auto,Container,Coopertition,Litter,Tote,Played
1,1768,73.08,0,288,200,157,244,12
2,4905,67.0,6,152,340,140,172,12
3,4909,64.25,26,172,240,137,214,12
4,3566,64.08,36,140,200,241,176,12
5,246,62.91,20,164,200,177,194,12
6,2876,58.41,8,180,240,107,172,12
7,3467,51.83,20,160,140,98,216,12
8,1073,50.25,0,100,240,161,138,12
9,3466,48.16,6,84,160,170,158,12
10,5000,48.08,0,100,220,111,164,12
11,4761,46.0,0,64,240,126,140,12
12,4311,46.0,6,100,220,120,124,12
13,1474,45.0,6,32,240,150,118,12
14,4169,44.91,20,68,200,131,120,12
15,2713,44.91,0,84,80,251,136,12
16,319,44.91,94,124,0,167,166,12
17,4929,44.58,0,84,260,113,120,12
18,173,44.41,6,152,120,121,158,12
19,1100,44.0,0,116,100,196,140,12
20,2785,43.5,20,112,140,150,124,12
21,3499,43.0,6,112,80,210,114,12
22,190,42.25,10,36,80,265,116,12
23,5556,41.16,6,60,200,106,128,12
24,5459,40.91,0,88,200,121,106,12
25,1289,40.91,10,104,120,123,164,12
26,1058,40.58,0,112,120,111,156,12
27,4041,40.5,8,72,160,134,118,12
28,5563,40.0,0,116,120,136,144,12
29,5687,39.75,0,120,120,129,126,12
30,1761,39.66,0,68,160,124,130,12
31,1153,36.91,20,84,120,109,128,12
32,1965,36.5,10,56,140,114,130,12
33,5752,36.41,6,84,120,97,142,12
34,1735,35.91,8,16,140,185,106,12
35,5422,33.58,22,56,80,137,120,12
36,4151,29.91,0,64,80,134,108,12
37,509,29.83,6,40,80,146,98,12
38,1721,29.75,6,68,100,112,104,12
39,5347,28.58,4,36,120,130,68,12
40,4474,25.0,6,20,120,74,116,12
