Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,5172,33.0,321.0,155.0,509.0,500.0,10-0-0,10
2,525,31.0,310.0,195.0,359.0,525.0,9-1-0,10
3,1775,31.0,225.0,195.0,277.0,500.0,7-3-0,10
4,1730,30.0,285.0,210.0,374.0,520.0,8-2-0,10
5,4818,29.0,257.0,175.0,235.0,515.0,9-1-0,10
6,5442,28.0,231.0,110.0,350.0,505.0,8-2-0,10
7,3284,27.0,234.0,160.0,258.0,550.0,7-3-0,10
8,2512,26.0,244.0,185.0,310.0,510.0,7-3-0,10
9,3130,25.0,250.0,165.0,237.0,490.0,7-3-0,10
10,4536,24.0,236.0,165.0,201.0,525.0,6-4-0,10
11,2883,24.0,230.0,135.0,277.0,505.0,6-4-0,10
12,167,24.0,226.0,145.0,159.0,530.0,7-3-0,10
13,2705,24.0,222.0,145.0,171.0,510.0,7-3-0,10
14,171,24.0,211.0,165.0,184.0,490.0,6-4-0,10
15,648,23.0,262.0,155.0,175.0,510.0,6-4-0,10
16,2526,23.0,204.0,130.0,184.0,500.0,6-4-0,10
17,5576,23.0,180.0,135.0,194.0,495.0,6-4-0,10
18,1816,22.0,226.0,90.0,227.0,490.0,6-4-0,10
19,4646,21.0,248.0,110.0,170.0,500.0,6-4-0,10
20,5837,20.0,238.0,140.0,176.0,510.0,5-5-0,10
21,3630,20.0,232.0,115.0,156.0,515.0,5-5-0,10
22,5823,20.0,220.0,115.0,157.0,500.0,5-5-0,10
23,2410,20.0,206.0,155.0,202.0,500.0,5-5-0,10
24,4330,20.0,178.0,120.0,141.0,485.0,5-5-0,10
25,1764,19.0,253.0,135.0,153.0,505.0,5-5-0,10
26,3018,19.0,238.0,95.0,119.0,535.0,5-5-0,10
27,1825,19.0,226.0,135.0,143.0,495.0,5-5-0,10
28,6164,19.0,219.0,115.0,94.0,490.0,5-5-0,10
29,1723,19.0,209.0,145.0,166.0,495.0,4-6-0,10
30,4230,19.0,193.0,135.0,213.0,480.0,4-6-0,10
31,1156,18.0,226.0,95.0,284.0,475.0,4-6-0,10
32,2164,18.0,203.0,95.0,211.0,430.0,5-5-0,10
33,3928,18.0,173.0,125.0,172.0,465.0,3-7-0,10
34,3298,18.0,150.0,100.0,127.0,485.0,5-5-0,10
35,1208,17.0,234.0,120.0,207.0,490.0,3-7-0,10
36,2220,17.0,222.0,145.0,129.0,470.0,5-5-0,10
37,3883,17.0,222.0,120.0,162.0,490.0,5-5-0,10
38,3026,17.0,220.0,115.0,211.0,460.0,5-5-0,10
39,967,17.0,210.0,95.0,163.0,485.0,3-7-0,10
40,2175,17.0,207.0,110.0,129.0,525.0,4-6-0,10
41,2538,16.0,205.0,75.0,155.0,450.0,5-5-0,10
42,3184,16.0,202.0,95.0,215.0,480.0,3-7-0,10
43,3067,16.0,198.0,130.0,145.0,470.0,3-7-0,10
44,3750,14.0,196.0,170.0,198.0,460.0,3-7-0,10
45,2470,14.0,156.0,85.0,89.0,430.0,3-7-0,10
46,5041,13.0,176.0,90.0,135.0,450.0,3-7-0,10
47,3633,12.0,214.0,105.0,169.0,480.0,3-7-0,10
48,3081,12.0,180.0,140.0,145.0,440.0,2-8-0,10
49,5935,12.0,160.0,90.0,123.0,435.0,2-8-0,10
50,5906,11.0,192.0,70.0,158.0,410.0,3-7-0,10
51,1810,11.0,168.0,110.0,157.0,450.0,2-8-0,10
52,5308,10.0,168.0,85.0,147.0,390.0,3-7-0,10
53,5306,10.0,162.0,120.0,76.0,450.0,1-9-0,10
