Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1574,1.8999999999999999,2053.0,467.0,940.0,700.0,103.0,9-1-0,10
2,2230,1.8,2286.0,513.0,1200.0,800.0,36.0,9-1-0,10
3,6740,1.6000000000000001,1767.0,211.0,940.0,600.0,17.0,8-2-0,10
4,5990,1.3999999999999999,1839.0,187.0,860.0,800.0,19.0,7-3-0,10
5,1937,1.3,1988.0,448.0,1020.0,700.0,43.0,6-4-0,10
6,4338,1.2,1928.0,236.0,1000.0,750.0,3.0,6-4-0,10
7,3316,1.2,1860.0,425.0,980.0,600.0,5.0,6-4-0,10
8,1942,1.2,1704.0,318.0,940.0,500.0,14.0,6-3-0,10
9,5747,1.2,1669.0,241.0,920.0,550.0,9.0,6-4-0,10
10,1580,1.2,1562.0,371.0,720.0,500.0,12.0,6-3-0,10
11,5951,1.2,1540.0,250.0,880.0,450.0,0.0,6-4-0,10
12,1573,1.2,1473.0,188.0,780.0,500.0,8.0,6-4-0,10
13,5654,1.0,1931.0,300.0,980.0,750.0,1.0,5-5-0,10
14,3083,1.0,1742.0,345.0,840.0,700.0,7.0,5-5-0,10
15,4590,1.0,1733.0,100.0,800.0,750.0,23.0,5-5-0,10
16,5291,1.0,1703.0,105.0,800.0,750.0,13.0,5-4-0,10
17,4586,1.0,1632.0,175.0,820.0,650.0,12.0,5-4-0,10
18,2630,1.0,1619.0,426.0,900.0,500.0,9.0,5-5-0,10
19,6230,1.0,1587.0,276.0,840.0,500.0,32.0,5-5-0,10
20,6738,1.0,1483.0,193.0,900.0,400.0,3.0,5-5-0,10
21,6737,1.0,1461.0,315.0,740.0,550.0,16.0,5-4-0,10
22,5928,1.0,1368.0,217.0,680.0,550.0,3.0,5-4-0,10
23,1690,0.80000000000000004,1751.0,363.0,780.0,750.0,81.0,4-6-0,10
24,3065,0.80000000000000004,1636.0,310.0,980.0,450.0,1.0,4-6-0,10
25,4784,0.80000000000000004,1547.0,306.0,780.0,450.0,52.0,4-6-0,10
26,5038,0.80000000000000004,1510.0,225.0,840.0,400.0,5.0,4-6-0,10
27,6049,0.80000000000000004,1376.0,210.0,820.0,350.0,31.0,4-6-0,10
28,3034,0.80000000000000004,1352.0,225.0,840.0,400.0,7.0,4-5-0,10
29,4319,0.69999999999999996,1445.0,233.0,720.0,450.0,50.0,3-7-0,10
30,4757,0.59999999999999998,1562.0,313.0,900.0,450.0,17.0,3-7-0,10
31,6168,0.59999999999999998,1366.0,182.0,780.0,200.0,11.0,3-6-0,10
32,5636,0.59999999999999998,1185.0,145.0,700.0,300.0,0.0,3-6-0,10
33,1657,0.40000000000000002,1546.0,262.0,880.0,400.0,11.0,2-8-0,10
34,1944,0.40000000000000002,1411.0,370.0,880.0,250.0,1.0,2-8-0,10
35,5715,0.40000000000000002,1185.0,300.0,780.0,250.0,0.0,2-7-0,10
