2012hi_0,Regional Chairman's Award,frc3008,
2012hi_1,Regional Winners,frc4218,
2012hi_1,Regional Winners,frc359,
2012hi_1,Regional Winners,frc2439,
2012hi_10,Rookie All Star Award,frc4253,
2012hi_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc2465,
2012hi_12,Coopertition Award,frc2896,
2012hi_13,Judges' Award,frc1378,
2012hi_14,Highest Rookie Seed,frc4270,
2012hi_15,Rookie Inspiration Award,frc4218,
2012hi_16,Industrial Design Award sponsored by General Motors,frc1056,
2012hi_17,Quality Award sponsored by Motorola,frc359,
2012hi_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc3685,
2012hi_2,Regional Finalists,frc2090,
2012hi_2,Regional Finalists,frc368,
2012hi_2,Regional Finalists,frc3881,
2012hi_20,Creativity Award sponsored by Xerox,frc1056,
2012hi_21,Engineering Excellence Award sponsored by Delphi,frc2438,
2012hi_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3008,
2012hi_27,Imagery Award in honor of Jack Kamen,frc2445,
2012hi_29,Innovation in Control Award sponsored by Rockwell Automation,frc2437,
2012hi_3,Woodie Flowers Finalist Award,frc2090,James Herbert
2012hi_30,Team Spirit Award sponsored by Chrysler,frc2348,
2012hi_31,Website Award,frc368,
2012hi_4,FIRST Dean's List Finalist Award,frc2348,Ryan Matsumoto
2012hi_4,FIRST Dean's List Finalist Award,frc2460,Michael Nelson
2012hi_5,Volunteer of the Year,,Corrie Heck
2012hi_9,Engineering Inspiration Award,frc3880,
