Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,71,1.5,3192.0,727.0,1580.0,1250.0,52.0,9-3-0,12
2,5502,1.5,3122.0,538.0,1440.0,1350.0,42.0,9-3-0,12
3,3147,1.5,3087.0,611.0,1420.0,1400.0,27.0,9-3-0,12
4,1720,1.3300000000000001,3223.0,722.0,1560.0,1300.0,83.0,8-4-0,12
5,2960,1.3300000000000001,3090.0,542.0,1520.0,1300.0,20.0,8-4-0,12
6,2054,1.3300000000000001,3020.0,722.0,1580.0,1100.0,30.0,8-4-0,12
7,4982,1.3300000000000001,2919.0,598.0,1460.0,1150.0,39.0,8-4-0,12
8,461,1.3300000000000001,2871.0,552.0,1400.0,1200.0,46.0,8-4-0,12
9,1501,1.1599999999999999,3206.0,679.0,1540.0,1300.0,91.0,7-5-0,12
10,503,1.1599999999999999,2685.0,552.0,1400.0,1000.0,55.0,7-5-0,12
11,1747,1.1599999999999999,2654.0,637.0,1300.0,1050.0,69.0,7-5-0,12
12,2771,1.1599999999999999,2628.0,378.0,1260.0,1050.0,53.0,7-5-0,12
13,4485,1.0,3120.0,667.0,1520.0,1300.0,55.0,6-6-0,12
14,3865,1.0,2946.0,789.0,1520.0,1150.0,41.0,6-6-0,12
15,3940,1.0,2794.0,530.0,1180.0,1250.0,189.0,6-6-0,12
16,5484,1.0,2754.0,351.0,1220.0,1250.0,19.0,6-6-0,12
17,5403,1.0,2649.0,659.0,1400.0,1000.0,29.0,6-6-0,12
18,2197,1.0,2595.0,475.0,1420.0,900.0,45.0,6-6-0,12
19,5110,1.0,2582.0,602.0,1300.0,1050.0,27.0,6-6-0,12
20,3936,1.0,2557.0,749.0,1420.0,800.0,72.0,6-6-0,12
21,4004,1.0,2439.0,595.0,1380.0,850.0,29.0,6-6-0,12
22,135,0.82999999999999996,2930.0,681.0,1480.0,1150.0,60.0,5-7-0,12
23,4580,0.82999999999999996,2735.0,659.0,1320.0,1100.0,55.0,5-7-0,12
24,3494,0.82999999999999996,2733.0,538.0,1320.0,1150.0,18.0,5-7-0,12
25,6721,0.82999999999999996,2708.0,395.0,1280.0,1200.0,18.0,5-7-0,12
26,74,0.82999999999999996,2621.0,493.0,1380.0,900.0,46.0,5-7-0,12
27,1646,0.82999999999999996,2566.0,500.0,1380.0,850.0,41.0,5-7-0,12
28,2171,0.82999999999999996,2294.0,485.0,1340.0,600.0,49.0,5-7-0,12
29,4824,0.66000000000000003,2603.0,425.0,1320.0,1000.0,28.0,4-8-0,12
30,3357,0.66000000000000003,2593.0,616.0,1300.0,1000.0,93.0,4-8-0,12
31,2909,0.66000000000000003,2539.0,671.0,1400.0,800.0,49.0,4-8-0,12
32,226,0.66000000000000003,2010.0,248.0,1000.0,800.0,25.0,4-6-0,12
33,6012,0.5,2265.0,539.0,1240.0,650.0,30.0,3-9-0,12
34,2867,0.16,2103.0,585.0,1420.0,450.0,23.0,1-11-0,12
