Rank,Team,QS,ASSIST,AUTO,T&C,TELEOP,Record (W-L-T),DQ,PLAYED
32,11,12.00,540.00,460.00,160.00,386.00,6-4-0,0,10
33,222,12.00,490.00,460.00,170.00,292.00,6-4-0,0,10
34,4171,12.00,480.00,408.00,110.00,217.00,6-4-0,0,10
35,1676,12.00,420.00,395.00,150.00,301.00,6-4-0,0,10
36,5326,12.00,370.00,426.00,100.00,317.00,6-4-0,0,10
37,5076,11.00,500.00,446.00,80.00,111.00,5-4-1,0,10
38,1241,10.00,820.00,420.00,160.00,290.00,5-5-0,0,10
39,4915,10.00,620.00,480.00,210.00,276.00,5-5-0,0,10
40,5093,10.00,600.00,490.00,160.00,345.00,5-5-0,0,10
41,2016,10.00,600.00,485.00,230.00,308.00,5-5-0,0,10
42,1714,10.00,540.00,401.00,230.00,257.00,5-5-0,0,10
43,1884,10.00,530.00,321.00,90.00,289.00,5-5-0,0,10
44,4334,10.00,520.00,515.00,210.00,342.00,5-5-0,0,10
45,1629,10.00,500.00,540.00,210.00,270.00,5-5-0,0,10
46,1323,10.00,480.00,500.00,200.00,179.00,5-5-0,0,10
47,4935,10.00,480.00,370.00,130.00,244.00,5-5-0,0,10
48,4522,10.00,470.00,496.00,200.00,183.00,5-5-0,0,10
49,28,10.00,450.00,435.00,90.00,268.00,5-5-0,0,10
50,3042,10.00,440.00,400.00,40.00,209.00,5-5-0,0,10
51,3932,10.00,430.00,435.00,160.00,228.00,5-5-0,0,10
52,2648,10.00,430.00,360.00,180.00,354.00,5-4-0,1,10
53,540,10.00,370.00,466.00,160.00,252.00,5-5-0,0,10
54,3230,10.00,350.00,570.00,210.00,192.00,5-5-0,0,10
55,3812,9.00,510.00,390.00,250.00,201.00,4-5-1,0,10
56,236,9.00,470.00,385.00,190.00,409.00,4-5-1,0,10
57,4125,8.00,690.00,530.00,130.00,162.00,4-6-0,0,10
58,1595,8.00,650.00,515.00,270.00,199.00,4-6-0,0,10
59,1732,8.00,560.00,480.00,210.00,215.00,4-6-0,0,10
60,74,8.00,540.00,562.00,150.00,302.00,4-6-0,0,10
61,418,8.00,540.00,391.00,190.00,210.00,4-6-0,0,10
62,1902,8.00,510.00,410.00,170.00,228.00,4-6-0,0,10
63,3692,8.00,500.00,456.00,90.00,385.00,4-6-0,0,10
64,865,8.00,490.00,468.00,170.00,225.00,4-6-0,0,10
65,4161,8.00,480.00,470.00,220.00,228.00,4-6-0,0,10
66,5191,8.00,480.00,412.00,100.00,277.00,4-6-0,0,10
67,1723,8.00,470.00,470.00,240.00,223.00,4-6-0,0,10
68,177,8.00,450.00,430.00,190.00,234.00,4-6-0,0,10
69,4486,8.00,440.00,497.00,120.00,206.00,4-6-0,0,10
70,2478,8.00,430.00,440.00,270.00,322.00,4-6-0,0,10
71,2619,8.00,420.00,566.00,90.00,150.00,4-6-0,0,10
72,2848,8.00,420.00,441.00,160.00,257.00,4-6-0,0,10
73,2443,8.00,390.00,431.00,210.00,213.00,4-6-0,0,10
74,3843,8.00,380.00,460.00,170.00,356.00,4-6-0,0,10
75,2073,8.00,340.00,440.00,180.00,189.00,4-6-0,0,10
76,5002,8.00,310.00,511.00,170.00,203.00,4-6-0,0,10
77,4901,8.00,270.00,412.00,130.00,133.00,4-5-0,1,10
78,3794,7.00,390.00,466.00,150.00,276.00,3-6-1,0,10
79,2080,6.00,450.00,360.00,190.00,223.00,3-7-0,0,10
80,230,6.00,430.00,495.00,180.00,190.00,3-7-0,0,10
81,447,6.00,430.00,412.00,300.00,123.00,3-7-0,0,10
82,4969,6.00,420.00,456.00,150.00,355.00,3-7-0,0,10
83,3161,6.00,400.00,416.00,110.00,262.00,3-7-0,0,10
84,2543,6.00,400.00,402.00,160.00,197.00,3-7-0,0,10
85,2403,6.00,400.00,345.00,180.00,227.00,3-7-0,0,10
86,5179,6.00,340.00,371.00,110.00,266.00,3-7-0,0,10
87,5297,6.00,330.00,355.00,200.00,267.00,3-6-0,1,10
88,5024,6.00,330.00,341.00,160.00,401.00,3-7-0,0,10
89,5125,6.00,320.00,360.00,150.00,251.00,3-6-0,1,10
90,3660,6.00,290.00,421.00,210.00,221.00,3-7-0,0,10
91,5036,6.00,250.00,351.00,150.00,203.00,3-7-0,0,10
92,1501,4.00,540.00,415.00,140.00,355.00,2-8-0,0,10
93,4159,4.00,480.00,359.00,120.00,57.00,2-8-0,0,10
94,191,4.00,470.00,420.00,110.00,181.00,2-8-0,0,10
95,4362,4.00,430.00,390.00,160.00,290.00,2-8-0,0,10
96,3015,4.00,370.00,496.00,220.00,173.00,2-8-0,0,10
97,4977,4.00,270.00,386.00,90.00,216.00,2-8-0,0,10
98,2227,4.00,220.00,365.00,160.00,197.00,2-8-0,0,10
99,2169,2.00,320.00,338.00,170.00,151.00,1-9-0,0,10
100,1287,2.00,210.00,495.00,170.00,144.00,1-9-0,0,10
