Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2987,1.75,1927.0,225.0,760.0,950.0,37.0,7-1-0,8
2,525,1.75,1747.0,292.0,860.0,750.0,17.0,7-1-0,8
3,2509,1.75,1713.0,410.0,900.0,650.0,23.0,7-1-0,8
4,4174,1.75,1583.0,225.0,840.0,600.0,13.0,7-1-0,8
5,2512,1.6200000000000001,1925.0,475.0,1000.0,750.0,0.0,6-2-0,8
6,3130,1.6200000000000001,1631.0,168.0,940.0,550.0,21.0,6-2-0,8
7,4859,1.5,1759.0,405.0,860.0,700.0,14.0,6-2-0,8
8,3723,1.5,1713.0,295.0,740.0,800.0,3.0,6-2-0,8
9,877,1.5,1704.0,165.0,780.0,700.0,14.0,6-2-0,8
10,2883,1.5,1670.0,220.0,800.0,650.0,20.0,6-2-0,8
11,3313,1.5,1523.0,235.0,640.0,700.0,23.0,6-2-0,8
12,5172,1.3700000000000001,1771.0,335.0,840.0,750.0,31.0,5-3-0,8
13,2491,1.25,1618.0,215.0,840.0,600.0,8.0,5-3-0,8
14,2202,1.25,1598.0,211.0,760.0,700.0,13.0,5-3-0,8
15,4226,1.25,1571.0,230.0,680.0,700.0,6.0,5-3-0,8
16,6613,1.25,1563.0,161.0,780.0,650.0,3.0,5-3-0,8
17,3883,1.25,1538.0,242.0,840.0,500.0,23.0,5-3-0,8
18,3036,1.25,1536.0,350.0,920.0,500.0,6.0,5-3-0,8
19,6758,1.25,1448.0,238.0,720.0,550.0,8.0,5-3-0,8
20,4624,1.25,1395.0,146.0,620.0,600.0,65.0,5-3-0,8
21,3122,1.25,1370.0,356.0,800.0,450.0,5.0,5-3-0,8
22,4054,1.25,1368.0,235.0,720.0,500.0,3.0,5-3-0,8
23,4623,1.0,1768.0,477.0,840.0,700.0,23.0,4-4-0,8
24,1792,1.0,1619.0,220.0,760.0,700.0,9.0,4-4-0,8
25,5653,1.0,1508.0,165.0,700.0,550.0,3.0,4-4-0,8
26,2518,1.0,1475.0,160.0,700.0,550.0,0.0,4-4-0,8
27,3754,1.0,1374.0,107.0,680.0,500.0,9.0,4-4-0,8
28,2823,1.0,1368.0,162.0,620.0,600.0,28.0,4-4-0,8
29,5348,1.0,1287.0,227.0,640.0,400.0,2.0,4-4-0,8
30,2501,1.0,1284.0,286.0,660.0,450.0,9.0,4-4-0,8
31,2499,1.0,1277.0,200.0,720.0,450.0,2.0,4-4-0,8
32,4239,1.0,1275.0,230.0,680.0,350.0,5.0,4-4-0,8
33,2989,1.0,1270.0,222.0,760.0,300.0,5.0,4-4-0,8
34,27,1.0,1268.0,165.0,700.0,450.0,8.0,4-4-0,8
35,4665,1.0,1193.0,150.0,660.0,400.0,28.0,4-4-0,8
36,2502,1.0,1193.0,150.0,620.0,400.0,33.0,4-4-0,8
37,3026,1.0,1163.0,213.0,640.0,300.0,8.0,4-4-0,8
38,3367,0.75,1562.0,412.0,820.0,600.0,7.0,3-5-0,8
39,2175,0.75,1538.0,225.0,800.0,450.0,8.0,3-5-0,8
40,4656,0.75,1509.0,164.0,740.0,650.0,14.0,3-5-0,8
41,876,0.75,1492.0,174.0,740.0,600.0,17.0,3-5-0,8
42,6044,0.75,1448.0,220.0,840.0,500.0,8.0,3-5-0,8
43,6628,0.75,1399.0,277.0,700.0,500.0,19.0,3-5-0,8
44,4506,0.75,1386.0,356.0,760.0,450.0,11.0,3-5-0,8
45,3212,0.75,1262.0,159.0,740.0,400.0,22.0,3-5-0,8
46,5143,0.75,1231.0,205.0,640.0,450.0,6.0,3-5-0,8
47,2861,0.75,1204.0,265.0,620.0,350.0,14.0,3-5-0,8
48,6132,0.75,1196.0,231.0,680.0,400.0,6.0,3-5-0,8
49,3267,0.75,1157.0,197.0,560.0,450.0,52.0,3-5-0,8
50,3297,0.75,1128.0,220.0,640.0,350.0,8.0,3-5-0,8
51,5882,0.75,997.0,177.0,600.0,300.0,12.0,3-5-0,8
52,2846,0.5,1367.0,90.0,680.0,550.0,12.0,2-6-0,8
53,6707,0.5,1195.0,320.0,760.0,300.0,25.0,2-6-0,8
54,5929,0.5,1113.0,160.0,660.0,300.0,3.0,2-6-0,8
55,5720,0.5,1087.0,270.0,700.0,200.0,22.0,2-6-0,8
56,5232,0.5,1000.0,230.0,660.0,250.0,10.0,2-6-0,8
57,4607,0.25,1175.0,202.0,600.0,400.0,45.0,1-7-0,8
58,5595,0.25,1127.0,190.0,640.0,350.0,7.0,1-7-0,8
59,3298,0.25,1102.0,145.0,580.0,350.0,37.0,1-7-0,8
60,4786,0.0,1334.0,210.0,680.0,500.0,19.0,0-8-0,8
