2016ausy_0,Regional Chairman's Award,frc4613,
2016ausy_1,Regional Winners,frc3132,
2016ausy_1,Regional Winners,frc4613,
2016ausy_1,Regional Winners,frc6035,
2016ausy_10,Rookie All Star Award,frc5876,
2016ausy_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc3132,
2016ausy_13,Judges' Award,frc5573,
2016ausy_14,Highest Rookie Seed,frc5985,
2016ausy_15,Rookie Inspiration Award sponsored by National Instruments,frc6083,
2016ausy_16,Industrial Design Award sponsored by General Motors,frc5663,
2016ausy_17,Quality Award sponsored by Motorola Solutions Foundation,frc1739,
2016ausy_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc3132,
2016ausy_2,Regional Finalists,frc5333,
2016ausy_2,Regional Finalists,frc5663,
2016ausy_2,Regional Finalists,frc5087,
2016ausy_20,Creativity Award sponsored by Xerox,frc5985,
2016ausy_21,Excellence in Engineering Award sponsored by Delphi,frc4253,
2016ausy_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc6024,
2016ausy_27,Imagery Award in honor of Jack Kamen,frc5584,
2016ausy_29,Innovation in Control Award sponsored by Rockwell Automation,frc4774,
2016ausy_3,Woodie Flowers Finalist Award,,Milorad Cerovac
2016ausy_30,Team Spirit Award sponsored by FCA Foundation,frc4802,
2016ausy_4,FIRST Dean's List Finalist Award,frc4253,Angel Huang
2016ausy_4,FIRST Dean's List Finalist Award,frc4613,Alastair Pilley
2016ausy_5,Volunteer of the Year,,Alec Cox
2016ausy_68,Wildcard,frc5663,
2016ausy_68,Wildcard,frc5087,
2016ausy_9,Regional Engineering Inspiration Award,frc5333,
