Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3647,1.8700000000000001,1761.0,211.0,920.0,700.0,6.0,7-0-1,8
2,1538,1.75,1808.0,517.0,1020.0,550.0,18.0,7-1-0,8
3,2102,1.75,1722.0,356.0,920.0,550.0,47.0,7-1-0,8
4,6025,1.5,1691.0,281.0,860.0,650.0,1.0,5-1-2,8
5,399,1.5,1639.0,312.0,780.0,650.0,94.0,6-2-0,8
6,5851,1.5,1497.0,287.0,780.0,500.0,12.0,6-2-0,8
7,3953,1.5,1419.0,106.0,760.0,400.0,9.0,6-2-0,8
8,2543,1.3700000000000001,1547.0,207.0,760.0,550.0,2.0,5-2-1,8
9,3473,1.3700000000000001,1509.0,220.0,680.0,550.0,14.0,5-1-1,8
10,3128,1.25,1771.0,301.0,820.0,700.0,16.0,5-3-0,8
11,5627,1.25,1603.0,172.0,740.0,650.0,3.0,5-3-0,8
12,5818,1.25,1553.0,296.0,780.0,450.0,8.0,5-3-0,8
13,1572,1.25,1506.0,216.0,760.0,550.0,1.0,5-3-0,8
14,4738,1.25,1477.0,92.0,720.0,600.0,7.0,5-3-0,8
15,2839,1.25,1457.0,169.0,740.0,600.0,17.0,5-3-0,8
16,3476,1.25,1451.0,341.0,840.0,350.0,1.0,5-3-0,8
17,1836,1.25,1444.0,91.0,680.0,500.0,29.0,5-3-0,8
18,2637,1.25,1429.0,219.0,720.0,600.0,4.0,5-3-0,8
19,5514,1.25,1356.0,215.0,600.0,600.0,1.0,5-3-0,8
20,4486,1.25,1312.0,157.0,540.0,500.0,2.0,5-2-0,8
21,3341,1.25,1272.0,357.0,800.0,250.0,7.0,5-3-0,8
22,6659,1.25,1265.0,175.0,700.0,350.0,0.0,4-2-2,8
23,3011,1.1200000000000001,1599.0,343.0,800.0,550.0,19.0,4-3-1,8
24,3328,1.1200000000000001,1397.0,290.0,780.0,450.0,17.0,4-3-1,8
25,812,1.1200000000000001,1382.0,162.0,740.0,500.0,2.0,4-3-1,8
26,6695,1.1200000000000001,1305.0,159.0,780.0,350.0,10.0,4-2-1,8
27,5429,1.1200000000000001,1202.0,97.0,640.0,450.0,2.0,4-3-1,8
28,4616,1.1200000000000001,1045.0,200.0,680.0,200.0,0.0,4-3-1,8
29,2485,1.0,1561.0,357.0,840.0,550.0,21.0,4-4-0,8
30,4388,1.0,1551.0,291.0,860.0,550.0,1.0,4-4-0,8
31,968,1.0,1453.0,136.0,740.0,550.0,3.0,4-4-0,8
32,3255,1.0,1406.0,215.0,800.0,400.0,1.0,4-4-0,8
33,5209,1.0,1360.0,215.0,840.0,400.0,0.0,4-4-0,8
34,2827,1.0,1352.0,227.0,720.0,450.0,2.0,4-4-0,8
35,6515,1.0,1325.0,170.0,660.0,550.0,0.0,3-3-2,8
36,4014,1.0,1300.0,160.0,620.0,500.0,0.0,4-4-0,8
37,4322,1.0,1298.0,229.0,680.0,400.0,23.0,4-4-0,8
38,4984,1.0,1295.0,290.0,660.0,450.0,0.0,4-4-0,8
39,5124,1.0,1277.0,277.0,700.0,450.0,2.0,4-4-0,8
40,2144,0.87,1518.0,288.0,780.0,600.0,3.0,3-4-1,8
41,5025,0.87,1461.0,196.0,620.0,600.0,21.0,3-4-1,8
42,3250,0.87,1328.0,216.0,760.0,450.0,8.0,3-4-1,8
43,6755,0.87,1267.0,292.0,820.0,250.0,7.0,3-4-1,8
44,4583,0.87,1082.0,100.0,560.0,400.0,12.0,3-4-1,8
45,4,0.75,1555.0,150.0,780.0,400.0,15.0,3-5-0,8
46,4160,0.75,1305.0,215.0,640.0,500.0,0.0,3-5-0,8
47,5199,0.75,1211.0,266.0,740.0,300.0,16.0,3-3-0,8
48,1266,0.75,1211.0,225.0,640.0,350.0,6.0,3-5-0,8
49,5477,0.75,1199.0,171.0,660.0,400.0,24.0,3-5-0,8
50,3749,0.75,1193.0,205.0,680.0,350.0,3.0,3-5-0,8
51,4139,0.75,1164.0,393.0,740.0,300.0,4.0,3-4-0,8
52,3021,0.75,1081.0,170.0,620.0,300.0,1.0,3-5-0,8
53,2404,0.75,1021.0,191.0,600.0,350.0,1.0,3-4-0,8
54,5137,0.62,1428.0,211.0,800.0,350.0,13.0,2-5-1,8
55,3704,0.62,1305.0,289.0,740.0,450.0,5.0,2-5-1,8
56,6064,0.62,1240.0,150.0,660.0,450.0,0.0,2-5-1,8
57,5805,0.5,1368.0,276.0,740.0,500.0,3.0,2-6-0,8
58,2658,0.5,1331.0,330.0,800.0,400.0,6.0,2-6-0,8
59,4141,0.5,920.0,115.0,540.0,300.0,0.0,2-4-0,8
60,5012,0.5,908.0,152.0,460.0,350.0,13.0,2-6-0,8
61,6382,0.5,825.0,185.0,480.0,250.0,0.0,2-5-0,8
62,1622,0.25,1173.0,208.0,600.0,400.0,28.0,1-6-0,8
63,4919,0.25,1106.0,225.0,720.0,250.0,1.0,1-7-0,8
64,2465,0.25,1068.0,161.0,500.0,400.0,13.0,1-7-0,8
65,5474,0.25,927.0,162.0,620.0,50.0,7.0,1-7-0,8
66,2984,0.0,898.0,95.0,560.0,150.0,3.0,0-8-0,8
