Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,1519,39.0,408.0,160.0,485.0,655.0,12-0-0,12
2,133,36.0,386.0,175.0,492.0,635.0,10-2-0,12
3,166,34.0,342.0,160.0,373.0,625.0,9-3-0,12
4,4564,34.0,314.0,245.0,423.0,635.0,10-2-0,12
5,319,31.0,278.0,170.0,321.0,610.0,7-5-0,12
6,5687,30.0,350.0,145.0,362.0,625.0,9-3-0,12
7,172,30.0,304.0,150.0,277.0,640.0,9-3-0,12
8,4546,30.0,294.0,165.0,331.0,600.0,8-3-1,12
9,4906,29.0,290.0,145.0,390.0,620.0,7-5-0,12
10,125,28.0,400.0,130.0,459.0,595.0,8-4-0,12
11,230,28.0,328.0,140.0,547.0,575.0,7-5-0,12
12,4473,27.0,312.0,165.0,264.0,635.0,6-5-1,12
13,6153,26.0,354.0,170.0,296.0,655.0,6-6-0,12
14,3451,26.0,304.0,145.0,200.0,655.0,6-5-1,12
15,2648,25.0,298.0,130.0,344.0,635.0,5-7-0,12
16,5633,24.0,300.0,145.0,268.0,570.0,6-6-0,12
17,4555,24.0,278.0,130.0,214.0,625.0,6-5-1,12
18,58,24.0,264.0,140.0,270.0,590.0,5-7-0,12
19,5902,24.0,256.0,120.0,212.0,620.0,4-7-1,12
20,3930,22.0,312.0,145.0,251.0,605.0,5-6-1,12
21,5122,22.0,274.0,165.0,246.0,615.0,5-7-0,12
22,4925,22.0,210.0,165.0,241.0,530.0,6-5-1,12
23,6172,21.0,322.0,165.0,260.0,635.0,5-7-0,12
24,3525,21.0,312.0,125.0,165.0,600.0,5-7-0,12
25,6161,21.0,310.0,125.0,227.0,600.0,6-5-1,12
26,663,20.0,310.0,125.0,195.0,620.0,5-7-0,12
27,4041,20.0,304.0,140.0,218.0,575.0,5-7-0,12
28,5506,20.0,240.0,140.0,237.0,575.0,4-8-0,12
29,5752,19.0,274.0,150.0,202.0,545.0,4-7-1,12
30,716,19.0,258.0,105.0,203.0,525.0,5-6-0,12
31,6224,19.0,240.0,115.0,146.0,560.0,5-7-0,12
32,3609,18.0,266.0,150.0,210.0,580.0,4-8-0,12
33,1922,17.0,230.0,130.0,201.0,535.0,5-6-1,12
34,3597,16.0,296.0,110.0,177.0,565.0,4-8-0,12
35,5471,16.0,220.0,110.0,194.0,510.0,5-7-0,12
36,3585,15.0,250.0,100.0,149.0,560.0,3-8-1,12
37,4958,14.0,260.0,85.0,108.0,560.0,3-8-1,12
38,2523,14.0,258.0,115.0,141.0,550.0,3-9-0,12
39,5265,13.0,220.0,105.0,138.0,510.0,3-9-0,12
40,4042,12.0,252.0,125.0,191.0,520.0,3-9-0,12
