Rank,Team,Wins,Losses,Ties,Played,QS,RS,MP
1,1124,8,0,0,8,16.00,43.00,98
2,175,7,1,0,8,14.00,52.25,88
3,230,7,1,0,8,14.00,41.50,84
4,870,7,1,0,8,14.00,37.50,98
5,383,6,2,0,8,12.00,53.00,88
6,195,6,2,0,8,12.00,52.50,92
7,270,6,2,0,8,12.00,44.75,52
8,126,6,2,0,8,12.00,42.00,92
9,176,5,3,0,8,10.00,42.75,84
10,213,5,3,0,8,10.00,41.25,70
11,1230,5,3,0,8,10.00,41.25,66
12,157,5,3,0,8,10.00,40.75,58
13,61,5,3,0,8,10.00,39.50,68
14,369,5,3,0,8,10.00,35.50,66
15,2523,5,3,0,8,10.00,35.25,90
16,1071,5,3,0,8,10.00,35.25,76
17,1685,5,3,0,8,10.00,33.50,90
18,549,5,3,0,8,10.00,33.25,80
19,1665,5,3,0,8,10.00,32.00,50
20,2265,5,3,0,8,10.00,31.25,80
21,2170,5,3,0,8,10.00,31.00,82
22,1493,5,3,0,8,10.00,30.75,72
23,2104,5,3,0,8,10.00,30.50,72
24,2621,5,3,0,8,10.00,29.50,80
25,1155,5,3,0,8,10.00,27.00,64
26,287,4,4,0,8,8.00,45.00,54
27,181,4,4,0,8,8.00,44.25,92
28,173,4,4,0,8,8.00,41.75,72
29,329,4,4,0,8,8.00,40.00,98
30,335,4,4,0,8,8.00,40.00,88
31,237,4,4,0,8,8.00,36.50,72
32,1784,4,4,0,8,8.00,35.50,80
33,95,4,4,0,8,8.00,35.50,64
34,358,4,4,0,8,8.00,34.75,86
35,1991,4,3,0,7,8.00,34.50,72
36,1089,4,4,0,8,8.00,33.25,90
37,2064,4,4,0,8,8.00,32.25,62
38,178,4,4,0,8,8.00,29.75,86
39,1740,4,4,0,8,8.00,28.50,62
40,2067,4,4,0,8,8.00,25.75,70
41,555,3,5,0,8,6.00,43.25,74
42,177,3,5,0,8,6.00,42.25,66
43,467,3,5,0,8,6.00,37.25,62
44,558,3,5,0,8,6.00,34.25,64
45,263,3,5,0,8,6.00,30.75,54
46,839,3,5,0,8,6.00,29.50,84
47,228,3,5,0,8,6.00,29.50,60
48,1687,3,5,0,8,6.00,24.25,52
49,772,3,5,0,8,6.00,23.50,60
50,236,2,6,0,8,4.00,32.25,52
51,1640,2,6,0,8,4.00,29.00,54
52,2168,2,6,0,8,4.00,28.00,74
53,999,2,6,0,8,4.00,27.25,52
54,1733,2,6,0,8,4.00,26.50,58
55,2205,2,6,0,8,4.00,25.50,42
56,905,2,6,0,8,4.00,22.00,34
57,1373,2,6,0,8,4.00,20.25,76
58,2344,2,6,0,8,4.00,18.00,36
59,571,1,7,0,8,2.00,39.50,70
60,716,1,7,0,8,2.00,39.00,90
61,354,1,7,0,8,2.00,33.75,82
62,743,1,7,0,8,2.00,31.50,52
