2013txsa_0,Regional Chairman's Award,frc1987,
2013txsa_1,Regional Winners,frc2789,
2013txsa_1,Regional Winners,frc4063,
2013txsa_1,Regional Winners,frc2468,
2013txsa_10,Rookie All Star Award,frc4502,
2013txsa_11,Gracious Professionalism� Award sponsored by Johnson & Johnson,frc4063,
2013txsa_13,Judges' Award,frc4400,
2013txsa_14,Highest Rookie Seed,frc4502,
2013txsa_15,Rookie Inspiration Award,frc4842,
2013txsa_16,Industrial Design Award sponsored by General Motors,frc1477,
2013txsa_17,Quality Award sponsored by Motorola,frc2833,
2013txsa_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1592,
2013txsa_2,Regional Finalists,frc3545,
2013txsa_2,Regional Finalists,frc801,
2013txsa_2,Regional Finalists,frc3997,
2013txsa_20,Creativity Award sponsored by Xerox,frc3417,
2013txsa_21,Excellence in Engineering Award sponsored by Delphi,frc2468,
2013txsa_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc3997,
2013txsa_27,Imagery Award in honor of Jack Kamen,frc3345,
2013txsa_29,Innovation in Control Award sponsored by Rockwell Automation,frc624,
2013txsa_3,Woodie Flowers Finalist Award,frc2789,Jeffrey Erickson
2013txsa_30,Team Spirit Award sponsored by Chrysler,frc4635,
2013txsa_4,FIRST Dean's List Finalist,frc3103,Ilaria Ferrari
2013txsa_4,FIRST Dean's List Finalist,frc801,Alyssa Auricchio
2013txsa_5,Volunteer of the Year,,Melba Harris
2013txsa_9,Engineering Inspiration Award,frc3478,
